node,s_true,xhat,yhat,delta_norm,gap,slip_phys,vn,vt,rn_MPa,rt_MPa,cone_margin_MPa,soc_res_norm,friction_power,class
10,-1.6095789430015173e-01,1.0241436841450227e+01,9.5818191237892538e+00,5.1970377770083412e-02,-6.7739802487721408e-16,-2.6330127650092241e-03,3.3707845542574333e-16,-7.2242639773770884e-05,4.0054718384363191e+01,2.4032831030497384e+01,1.2052936426698579e-10,3.3721152849527963e-12,-4.9605575853717870e-05,sliding
11,-9.1615760140039804e-02,1.0137423640210059e+01,9.7619752729951106e+00,1.0448261856494387e-01,-2.4450927393893096e-15,-2.6550148207658791e-03,1.2587587222556706e-16,-7.3210999486587446e-05,3.9660599424351751e+01,2.3796359654585778e+01,2.5270452397307963e-11,1.2886322129284800e-12,-4.9775864984415132e-05,sliding
12,2.6401054945144331e-03,9.9960398417582290e+00,1.0006859195280761e+01,4.7330812322430721e-03,-2.6387575054165856e-16,-2.6486255289788754e-03,2.2946958986154410e-16,-7.3863133590580717e-05,4.0879403662970375e+01,2.4527642197714918e+01,6.7306160644875490e-11,1.5893272582832127e-12,-5.1762528923193767e-05,sliding
13,1.0367884856461629e-01,9.8444817271530756e+00,1.0269365550076232e+01,1.4088388844590594e-01,9.7697208005847648e-16,-2.6373492671934525e-03,1.2706849461530112e-16,-7.3366932327428316e-05,3.9622707135620630e+01,2.3773624281336865e+01,3.5512925933289807e-11,8.1783867387455244e-13,-4.9834225252187099e-05,sliding
14,2.0796022546817694e-01,9.6880596617977339e+00,1.0540296514696543e+01,3.8190781147274984e-02,4.0779720378260190e-16,-2.5582612198000784e-03,-6.1286221865637647e-17,-7.2121617842395988e-05,3.9289818638408867e+01,2.3573891183068859e+01,-2.3540280835732119e-11,8.8430155291237880e-13,-4.8576776313243443e-05,sliding
15,3.0387244909330624e-01,9.5441913263600409e+00,1.0789483781274990e+01,1.4221582895890203e-01,-1.9498347875953266e-15,-2.4817517754212605e-03,-1.7737547541862853e-16,-6.9523522695141501e-05,4.0198646140802602e+01,2.4119187684391616e+01,8.9944052206192282e-11,2.2677791868149989e-12,-4.7910025496119370e-05,sliding
16,3.9951401164544453e-01,9.4007289825318328e+00,1.1037967849758362e+01,2.3406532376819798e-02,3.1034995104327385e-15,-2.3977868749539351e-03,5.7945989789787676e-16,-6.6314173261769707e-05,4.0154069124713487e+01,2.4092441474679770e+01,1.4832224337624211e-10,4.7830996147773638e-12,-4.5647723950027447e-05,sliding
17,4.9589600780715748e-01,9.2561559882892634e+00,1.1288375621188854e+01,1.4375426233984706e-01,2.2968867350906085e-15,-2.2696580684453279e-03,-1.9559007191638500e-16,-6.1831038135878066e-05,3.8298371833520640e+01,2.2979023100038212e+01,7.4170003472318058e-11,1.3844994542425141e-12,-4.0594767246391018e-05,sliding
18,6.0987657726353817e-01,9.0851851341046928e+00,1.1584505827249981e+01,4.0362174822782725e-02,4.8291448964676853e-15,-2.0538749728636536e-03,-4.8233444148448879e-17,-5.5328084499047560e-05,3.7324605059685346e+01,2.2394763035762004e+01,4.9201531737708137e-11,9.3836295531233155e-13,-3.5401695473679625e-05,sliding
19,7.3653944049306586e-01,8.8951908392604011e+00,1.1913585599068515e+01,1.0466789387664865e-01,-2.1455256325786230e-15,-1.7137916871445196e-03,7.5286998857393428e-16,-4.5686267777639224e-05,4.2649463050066828e+01,2.5589677830102183e+01,-6.2087224250717554e-11,1.0974691271120775e-12,-3.3402767819701892e-05,sliding
20,8.4185462006299994e-01,8.7372180699055004e+00,1.2187202461803565e+01,1.3518915615949860e-02,-1.8179902028236938e-15,-1.3453531011340396e-03,-2.1141942363467336e-16,-3.4853905682231576e-05,3.0807661523900656e+01,1.8484596914289526e+01,5.0867754453065572e-11,8.1298980010626983e-13,-1.8407439926420456e-05,sliding
21,9.5306751925951128e-01,8.5703987211107329e+00,1.2476142049601654e+01,1.6417738502685247e-01,-8.3266726846886741e-17,-7.7812066969417315e-04,-1.6214243489520719e-16,-2.0211732656456378e-05,5.0175120571448311e+01,3.0105072343016605e+01,-1.4761880606783961e-10,7.9882770100691438e-12,-1.7385019251438013e-05,sliding
