step,t_dless,t_phys_s,dt_dless,min_cone_margin_MPa,max_cone_violation_MPa,max_positive_friction_power,max_abs_normal_power_closed,p_contact_total,p_contact_pert,p_offset,p_contact_metric,p_contact_metric_mismatch,p_normal_total,p_tangent_total,p_tangent_pert,p_tangent_offset,p_cross_metric,p_friction_lumped,d_fric_rate,d_fric_lumped_rate,friction_injection_rate,D_fric,D_fric_lumped,W_contact_total,W_contact_pert,W_offset_external,W_tangent_total,W_tangent_pert,W_tangent_offset,W_normal_total,W_cross_metric,KE,W_elastic,D_vis,bulk_residual_pert,bulk_residual_total,interface_residual_D_fric_plus_W_tangent,coulomb_lumped_residual,endpoint_res_inf,endpoint_res_l2,endpoint_force_res_inf,max_abs_vt,min_gap
109,8.3145607555803984e+00,2.3093362404889155e+00,2.0077384573282941e-01,3.8857805861880479e-15,0.0000000000000000e+00,0.0000000000000000e+00,2.5334308555285211e-17,-1.2619492864419121e-01,5.8565156825559336e-02,-1.8476008546975053e-01,-1.2619492864419118e-01,-2.7755575615628914e-17,-1.4295723334612948e-18,-1.2619492864419116e-01,5.8565156825559336e-02,-1.8476008546975048e-01,-2.7755575615628914e-17,-8.8621116397162733e-02,1.2619492864419116e-01,8.8621116397162733e-02,0.0000000000000000e+00,2.1484729269642053e+00,1.5131707049745822e+00,-2.1484729269653062e+00,1.0593870616834278e+00,-3.2078599886487318e+00,-2.1484729269642053e+00,1.0593870616833998e+00,-3.2078599886476047e+00,-1.0994522246678054e-12,1.4297832485355896e-17,5.4364189137630449e-02,4.4144380637929148e-01,5.6317611629988051e-01,-4.0294986662536836e-04,3.2074570387821089e+00,0.0000000000000000e+00,-6.3530222198962316e-01,4.6259292692714858e-17,8.9221692635819096e-17,9.2518585385429718e-16,9.9635682687742783e-02,-2.0500824548697083e-12
110,8.5124656479609815e+00,2.3643035386516957e+00,1.9790489238058306e-01,-6.9944050551384862e-14,6.9944050551384862e-14,0.0000000000000000e+00,8.9398708866008493e-16,-1.2124291603075615e-01,5.6158873812034285e-02,-1.7740178984279042e-01,-1.2124291603075610e-01,-5.5511151231257827e-17,-5.5092503416284460e-16,-1.2124291603075554e-01,5.6158873812034285e-02,-1.7740178984278981e-01,0.0000000000000000e+00,-8.5144738213135757e-02,1.2124291603075554e-01,8.5144738213135701e-02,0.0000000000000000e+00,2.1729575069748446e+00,1.5303652613526177e+00,-2.1729575069759455e+00,1.0707392851518276e+00,-3.2436967921277713e+00,-2.1729575069748446e+00,1.0707392851517996e+00,-3.2436967921266437e+00,-1.0995068815072827e-12,1.1551350382769808e-17,5.3436752761714848e-02,4.5029256458558853e-01,5.6659942295722487e-01,-4.1054484729929897e-04,3.2432862472804738e+00,0.0000000000000000e+00,-6.4259224562222683e-01,6.9388939039072284e-16,9.9168746451134269e-16,1.6653345369377348e-15,9.5673886704606637e-02,-2.0505101897011240e-12
111,8.7160130451627094e+00,2.4208380201274200e+00,2.0354739720172788e-01,0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,5.9477403112788057e-17,-1.1629956899706419e-01,5.3768347305014209e-02,-1.7006791630207840e-01,-1.1629956899706415e-01,-4.1633363423443370e-17,2.9438383713955718e-17,-1.1629956899706417e-01,5.3768347305014202e-02,-1.7006791630207838e-01,0.0000000000000000e+00,-8.1674416144825124e-02,1.1629956899706417e-01,8.1674416144825138e-02,0.0000000000000000e+00,2.1971330842509662e+00,1.5473430636890959e+00,-2.1971330842520671e+00,1.0819269850218247e+00,-3.2790600692738900e+00,-2.1971330842509662e+00,1.0819269850217967e+00,-3.2790600692727625e+00,-1.0995599551324699e-12,1.1551350382769808e-17,5.2478411537686856e-02,4.5909137064644490e-01,5.6993942117185026e-01,-4.1778166584283127e-04,3.2786422876080490e+00,0.0000000000000000e+00,-6.4979002056187030e-01,4.6259292692714858e-17,8.1184729192904310e-17,5.5511151231257827e-16,9.1723893409559859e-02,-2.0505380030732788e-12
112,8.9316164852637456e+00,2.4807210196551139e+00,2.1560344010103627e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,2.7574223459309682e-17,-1.1122755206421435e-01,5.1326327470958839e-02,-1.6255387953517320e-01,-1.1122755206421431e-01,-4.1633363423443370e-17,5.0186914966301230e-18,-1.1122755206421431e-01,5.1326327470958846e-02,-1.6255387953517314e-01,0.0000000000000000e+00,-7.8113700689736595e-02,1.1122755206421431e-01,7.8113700689736595e-02,0.0000000000000000e+00,2.2216608992595144e+00,1.5645684975274947e+00,-2.2216608992606153e+00,1.0932563717308244e+00,-3.3149172709914381e+00,-2.2216608992595144e+00,1.0932563717307964e+00,-3.3149172709903105e+00,-1.0995562406004943e-12,1.1551350382769808e-17,5.1459824378615168e-02,4.6807575654842132e-01,5.7329562065561845e-01,-4.2517014816945142e-04,3.3144921008432702e+00,0.0000000000000000e+00,-6.5709240173201966e-01,5.5511151231257827e-17,9.8348605303505879e-17,3.7007434154171886e-16,8.7676205420689157e-02,-2.0505845903579613e-12
113,9.1249823999792206e+00,2.5344276347914616e+00,1.9336591471547493e-01,-4.2743586448068527e-14,4.2743586448068527e-14,0.0000000000000000e+00,7.6647586700174297e-16,-1.0682569872956921e-01,4.9207341989652674e-02,-1.5603304071922189e-01,-1.0682569872956915e-01,-5.5511151231257827e-17,-4.4915006411784840e-16,-1.0682569872956869e-01,4.9207341989652681e-02,-1.5603304071922136e-01,-1.3877787807814457e-17,-7.5023366500669000e-02,1.0682569872956869e-01,7.5023366500668959e-02,0.0000000000000000e+00,2.2427429324077259e+00,1.5793742420645536e+00,-2.2427429324088268e+00,1.1029762642083014e+00,-3.3457191966171265e+00,-2.2427429324077259e+00,1.1029762642082734e+00,-3.3457191966159989e+00,-1.0995991805350546e-12,1.0209604815927154e-17,5.0544294462973025e-02,4.7583936441706226e-01,5.7616143497422867e-01,-4.3117035403739123e-04,3.3452880262630909e+00,0.0000000000000000e+00,-6.6336869034317236e-01,6.0137080500529316e-16,7.8124810310036562e-16,1.2952601953960161e-15,8.4163547272456285e-02,-2.0509356802013069e-12
114,9.3175250743476532e+00,2.5879055981897383e+00,1.9254267436843264e-01,-3.8857805861880479e-14,3.8857805861880479e-14,0.0000000000000000e+00,6.8490100584881351e-16,-1.0257038121524878e-01,4.7170558534088379e-02,-1.4974093974933717e-01,-1.0257038121524872e-01,-5.5511151231257827e-17,-4.1279559477685760e-16,-1.0257038121524834e-01,4.7170558534088372e-02,-1.4974093974933672e-01,2.7755575615628914e-17,-7.2035822147302961e-02,1.0257038121524834e-01,7.2035822147302919e-02,0.0000000000000000e+00,2.2629017730251464e+00,1.5935318268009198e+00,-2.2629017730262477e+00,1.1122546935667295e+00,-3.3751564665929750e+00,-2.2629017730251464e+00,1.1122546935667015e+00,-3.3751564665918474e+00,-1.0996821611962166e-12,1.1545638005344266e-17,4.9631630733433602e-02,4.8329369161592445e-01,5.7889298640849074e-01,-4.3638480888064102e-04,3.3747200817840968e+00,0.0000000000000000e+00,-6.6936994622422663e-01,5.5511151231257827e-16,6.8946523387185989e-16,1.6653345369377348e-15,8.0774555710929882e-02,-2.0512420968639459e-12
115,9.5145544206211525e+00,2.6426297168972539e+00,1.9702934627349933e-01,-3.8857805861880479e-14,3.8857805861880479e-14,0.0000000000000000e+00,8.0429604782806003e-16,-9.8348435086307084e-02,4.5157344244154164e-02,-1.4350577933046124e-01,-9.8348435086307043e-02,-4.1633363423443370e-17,-4.7356516079278352e-16,-9.8348435086306571e-02,4.5157344244154164e-02,-1.4350577933046074e-01,0.0000000000000000e+00,-6.9071597123061171e-02,9.8348435086306571e-02,6.9071597123061143e-02,0.0000000000000000e+00,2.2826952245401166e+00,1.6074329780875101e+00,-2.2826952245412180e+00,1.1213503467303296e+00,-3.4040455712715456e+00,-2.2826952245401166e+00,1.1213503467303017e+00,-3.4040455712704181e+00,-1.0997694807363327e-12,1.4279969464840287e-17,4.8697297449157739e-02,4.9063705780017569e-01,5.8157461243754727e-01,-4.4137904344876411e-04,3.4036041922280988e+00,0.0000000000000000e+00,-6.7526224645260657e-01,6.0137080500529316e-16,7.8957173391538549e-16,7.4014868308343773e-16,7.7417035510203222e-02,-2.0515871881237400e-12
116,9.7203426883572597e+00,2.6997865912674928e+00,2.0578826773610714e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,6.8484728522025243e-17,-9.4079675371709595e-02,4.3129060841982772e-02,-1.3720873621369237e-01,-9.4079675371709554e-02,-4.1633363423443370e-17,2.5857191502442885e-17,-9.4079675371709581e-02,4.3129060841982779e-02,-1.3720873621369237e-01,0.0000000000000000e+00,-6.6074373496486816e-02,9.4079675371709581e-02,6.6074373496486830e-02,0.0000000000000000e+00,2.3024949482975603e+00,1.6213387056801658e+00,-2.3024949482986616e+00,1.1304344999139917e+00,-3.4329294482126516e+00,-2.3024949482975603e+00,1.1304344999139637e+00,-3.4329294482115240e+00,-1.0998155472600586e-12,1.4279969464840287e-17,4.7721659451280589e-02,4.9800077047926677e-01,5.8426574996619862e-01,-4.4632001724576043e-04,3.4324831281954076e+00,0.0000000000000000e+00,-6.8115624261739449e-01,9.2518585385429716e-17,1.2230313120033981e-16,5.5511151231257827e-16,7.4027341212501596e-02,-2.0516123035677201e-12
117,9.9353676001252325e+00,2.7595089068474756e+00,2.1502491176797278e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,6.0097538825668541e-17,-8.9770754368017444e-02,4.1088236829811997e-02,-1.3085899119782946e-01,-8.9770754368017375e-02,-6.9388939039072284e-17,1.6211614428368531e-17,-8.9770754368017402e-02,4.1088236829811997e-02,-1.3085899119782940e-01,1.3877787807814457e-17,-6.3048798455174901e-02,8.9770754368017402e-02,6.3048798455174901e-02,0.0000000000000000e+00,2.3222611595142046e+00,1.6352210550082191e+00,-2.3222611595153060e+00,1.1394889084145992e+00,-3.4617500679299034e+00,-2.3222611595142046e+00,1.1394889084145712e+00,-3.4617500679287758e+00,-1.0998110243394168e-12,1.5772004514295263e-17,4.6703028714006771e-02,5.0536299299013587e-01,5.8697160634065215e-01,-4.5128036980424113e-04,3.4612987875601009e+00,0.0000000000000000e+00,-6.8704010450598552e-01,9.2518585385429716e-17,1.2853092654502116e-16,3.7007434154171886e-16,7.0610751897156515e-02,-2.0516565093248072e-12
118,1.0146649842013638e+01,2.8181917107270631e+00,2.1128224188840505e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,2.9380804335295570e-17,-8.5685754275603196e-02,3.9157689499012896e-02,-1.2484344377461609e-01,-8.5685754275603154e-02,-4.1633363423443370e-17,5.4942542298499654e-18,-8.5685754275603154e-02,3.9157689499012896e-02,-1.2484344377461605e-01,0.0000000000000000e+00,-6.0180292440537186e-02,8.5685754275603154e-02,6.0180292440537159e-02,0.0000000000000000e+00,2.3407965817642729e+00,1.6482391143033772e+00,-2.3407965817653742e+00,1.1479661780231820e+00,-3.4887627597885547e+00,-2.3407965817642729e+00,1.1479661780231540e+00,-3.4887627597874271e+00,-1.0998087313071207e-12,1.7238069574538570e-17,4.5703441301424841e-02,5.1226933872579528e-01,5.8953758630380748e-01,-4.5581169215447304e-04,3.4883069480964020e+00,0.0000000000000000e+00,-6.9255746746089564e-01,9.7144514654701197e-17,1.9445417088559127e-16,1.2952601953960161e-15,6.7375595346291617e-02,-2.0516895728336223e-12
119,1.0369888130459636e+01,2.8801952590717010e+00,2.2323828844599802e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.2911674072414731e-17,-8.1523594842337690e-02,3.7199024179238593e-02,-1.1872261902157628e-01,-8.1523594842337621e-02,-6.9388939039072284e-17,2.1047060816982210e-17,-8.1523594842337649e-02,3.7199024179238593e-02,-1.1872261902157624e-01,0.0000000000000000e+00,-5.7257437588546081e-02,8.1523594842337649e-02,5.7257437588546067e-02,0.0000000000000000e+00,2.3594603462189019e+00,1.6613474132287152e+00,-2.3594603462200032e+00,1.1564890490596289e+00,-3.5159493952796308e+00,-2.3594603462189019e+00,1.1564890490596009e+00,-3.5159493952785033e+00,-1.0998057687882485e-12,1.7238069574538570e-17,4.4649210848451491e-02,5.1921735652343104e-01,5.9216220740324665e-01,-4.6027428449968433e-04,3.5154891209951327e+00,0.0000000000000000e+00,-6.9811293299018673e-01,9.2518585385429716e-17,1.3792718371019193e-16,9.2518585385429718e-16,6.4085635778296290e-02,-2.0517379611003098e-12
120,1.0613186201302701e+01,2.9477703323384201e+00,2.4329807084306587e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.5440417874448196e-17,-7.7164828503329674e-02,3.5155092620843535e-02,-1.1231992112417322e-01,-7.7164828503329619e-02,-5.5511151231257827e-17,4.9482101573398362e-17,-7.7164828503329674e-02,3.5155092620843542e-02,-1.1231992112417322e-01,0.0000000000000000e+00,-5.4196319712678694e-02,7.7164828503329674e-02,5.4196319712678701e-02,0.0000000000000000e+00,2.3787646398514664e+00,1.6749056552985149e+00,-2.3787646398525677e+00,1.1652908575771359e+00,-3.5440554974297021e+00,-2.3787646398514664e+00,1.1652908575771079e+00,-3.5440554974285745e+00,-1.0997971889836747e-12,1.7238069574538570e-17,4.3503072710968364e-02,5.2638661726426283e-01,5.9493614306737186e-01,-4.6502453453300951e-04,3.5435904728951706e+00,0.0000000000000000e+00,-7.0385898455295148e-01,2.3129646346357430e-16,2.7693827873701499e-16,1.2952601953960161e-15,6.0646302469835732e-02,-2.0518246112550858e-12
121,1.0852960442233115e+01,3.0143666758367451e+00,2.3977424093041400e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,1.9616766679127870e-17,-7.3048078760799620e-02,3.3228073438176006e-02,-1.0627615219897563e-01,-7.3048078760799606e-02,-1.3877787807814457e-17,1.3196947426602309e-17,-7.3048078760799606e-02,3.3228073438176006e-02,-1.0627615219897561e-01,-1.3877787807814457e-17,-5.1304966834716900e-02,7.3048078760799606e-02,5.1304966834716914e-02,0.0000000000000000e+00,2.3967732327600699e+00,1.6875539007480569e+00,-2.3967732327611713e+00,1.1734891184442457e+00,-3.5702623512054155e+00,-2.3967732327600699e+00,1.1734891184442178e+00,-3.5702623512042879e+00,-1.0997896745729766e-12,1.5574301555832537e-17,4.2377015294229402e-02,5.3304721561055568e-01,5.9759547026083804e-01,-4.6941727862259697e-04,3.5697929339267942e+00,0.0000000000000000e+00,-7.0921933201201304e-01,9.2518585385429716e-17,1.8801998322068836e-16,7.4014868308343773e-16,5.7401891372397901e-02,-2.0518978408244548e-12
122,1.1091210442620865e+01,3.0805396675756840e+00,2.3825000038774924e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.1519510723504269e-17,-6.9126737275791716e-02,3.1398390884516882e-02,-1.0052512816030859e-01,-6.9126737275791689e-02,-2.7755575615628914e-17,-2.8671292244562180e-17,-6.9126737275791647e-02,3.1398390884516882e-02,-1.0052512816030854e-01,-1.3877787807814457e-17,-4.8550673632743437e-02,6.9126737275791647e-02,4.8550673632743423e-02,0.0000000000000000e+00,2.4137098077479928e+00,1.6994492039381026e+00,-2.4137098077490942e+00,1.1811877460192159e+00,-3.5948975537683086e+00,-2.4137098077479928e+00,1.1811877460191880e+00,-3.5948975537671810e+00,-1.0997915179543061e-12,1.2267918605239641e-17,4.1262146266053561e-02,5.3927490858838290e-01,6.0017736908463082e-01,-4.7332208014871924e-04,3.5944242316881612e+00,0.0000000000000000e+00,-7.1426060380989020e-01,1.3877787807814457e-16,2.1618487454906951e-16,1.1102230246251565e-15,5.4316594027653660e-02,-2.0519666321186415e-12
123,1.1337673690863133e+01,3.1489938562990614e+00,2.4646324824226795e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.8105900922157462e-17,-6.5242566970957067e-02,2.9592288822290702e-02,-9.4834855793247769e-02,-6.5242566970957039e-02,-2.7755575615628914e-17,1.3195099762447171e-17,-6.5242566970957039e-02,2.9592288822290702e-02,-9.4834855793247741e-02,-1.3877787807814457e-17,-4.5822310160266520e-02,6.5242566970957039e-02,4.5822310160266520e-02,0.0000000000000000e+00,2.4302683553423465e+00,1.7110789400040727e+00,-2.4302683553434479e+00,1.1887037265357376e+00,-3.6189720818791842e+00,-2.4302683553423465e+00,1.1887037265357097e+00,-3.6189720818780566e+00,-1.0997934251106409e-12,8.8475539437087470e-18,4.0113744269286253e-02,5.4531640469511011e-01,6.0279655782622865e-01,-4.7701974511271672e-04,3.6184950621340728e+00,0.0000000000000000e+00,-7.1918941533827385e-01,9.2518585385429716e-17,1.4599186524558625e-16,1.2952601953960161e-15,5.1265773944952214e-02,-2.0520494627299437e-12
124,1.1588803900100379e+01,3.2187442749106401e+00,2.5113020923724605e-01,0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,4.8127392315905244e-17,-6.1460971673924780e-02,2.7838590758122853e-02,-8.9299562432047633e-02,-6.1460971673924746e-02,-3.4694469519536142e-17,1.0800798751352481e-17,-6.1460971673924759e-02,2.7838590758122859e-02,-8.9299562432047619e-02,0.0000000000000000e+00,-4.3165824390748141e-02,6.1460971673924759e-02,4.3165824390748148e-02,0.0000000000000000e+00,2.4461778984278411e+00,1.7222527444287870e+00,-2.4461778984289424e+00,1.1959150409385919e+00,-3.6420929393675325e+00,-2.4461778984278411e+00,1.1959150409385639e+00,-3.6420929393664050e+00,-1.0997904120631337e-12,7.1049880657454736e-18,3.8949491491723526e-02,5.5106309076479132e-01,6.0542195641852281e-01,-4.8050226355433878e-04,3.6416124371039800e+00,0.0000000000000000e+00,-7.2392515399905411e-01,9.2518585385429716e-17,1.7916147020621908e-16,1.2952601953960161e-15,4.8299797801795719e-02,-2.0521379301898501e-12
125,1.1825552704111180e+01,3.2845003153157335e+00,2.3674880401080145e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,1.9790945869679440e-17,-5.8054700790534125e-02,2.6261895158777346e-02,-8.4316595949311471e-02,-5.8054700790534104e-02,-2.0816681711721685e-17,-1.0962232022136514e-17,-5.8054700790534083e-02,2.6261895158777349e-02,-8.4316595949311429e-02,-6.9388939039072284e-18,-4.0772847827624706e-02,5.8054700790534083e-02,4.0772847827624727e-02,0.0000000000000000e+00,2.4603254946860948e+00,1.7321889345577641e+00,-2.4603254946871962e+00,1.2023191536072066e+00,-3.6626446482944011e+00,-2.4603254946860948e+00,1.2023191536071787e+00,-3.6626446482932735e+00,-1.0997904311727006e-12,6.2836006492915349e-18,3.7858128808691591e-02,5.5611239078110442e-01,6.0786523709910589e-01,-4.8339691830490139e-04,3.6621612513760979e+00,0.0000000000000000e+00,-7.2813656012833072e-01,1.8503717077085943e-16,2.8948117693979527e-16,2.7755575615628914e-15,4.5631173873743672e-02,-2.0521937944222445e-12
126,1.2047646621395034e+01,3.3461860191133179e+00,2.2209391728385341e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.5633773107242991e-17,-5.4994455662892384e-02,2.4848896517451605e-02,-7.9843352180343996e-02,-5.4994455662892350e-02,-3.4694469519536142e-17,1.4046684380591102e-17,-5.4994455662892364e-02,2.4848896517451605e-02,-7.9843352180343968e-02,0.0000000000000000e+00,-3.8622846900117191e-02,5.4994455662892364e-02,3.8622846900117198e-02,0.0000000000000000e+00,2.4728792596872831e+00,1.7410055849865427e+00,-2.4728792596883844e+00,1.2079948515766330e+00,-3.6808741112650156e+00,-2.4728792596872831e+00,1.2079948515766050e+00,-3.6808741112638881e+00,-1.0997900886536471e-12,5.5130575849236316e-18,3.6840509453779681e-02,5.6053336742587356e-01,6.1013527452621741e-01,-4.8570017076232652e-04,3.6803884110942553e+00,0.0000000000000000e+00,-7.3187367470074038e-01,2.3129646346357430e-16,2.8888919027332994e-16,1.2952601953960161e-15,4.3236568699246573e-02,-2.0522290373469925e-12
127,1.2284570990184648e+01,3.4119908219387227e+00,2.3692436878961409e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.3665615218706087e-17,-5.1868743065127426e-02,2.3410862216049603e-02,-7.5279605281177026e-02,-5.1868743065127398e-02,-2.7755575615628914e-17,4.3863576667632845e-17,-5.1868743065127440e-02,2.3410862216049606e-02,-7.5279605281177053e-02,0.0000000000000000e+00,-3.6426746577180077e-02,5.1868743065127440e-02,3.6426746577180077e-02,0.0000000000000000e+00,2.4855385076400207e+00,1.7498961237678057e+00,-2.4855385076411221e+00,1.2137118080145699e+00,-3.6992503156556902e+00,-2.4855385076400207e+00,1.2137118080145419e+00,-3.6992503156545626e+00,-1.0997832284776244e-12,5.5130575849236316e-18,3.5762321002717493e-02,5.6492292739515759e-01,6.1253863557937105e-01,-4.8792403732367262e-04,3.6987623916183683e+00,0.0000000000000000e+00,-7.3564238387221503e-01,4.6259292692714858e-17,1.0050090843982873e-16,7.4014868308343773e-16,4.0794411231600228e-02,-2.0522789396196839e-12
128,1.2539087344846699e+01,3.4826817289988128e+00,2.5451635466205147e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,6.0987345311318709e-17,-4.8667327221619414e-02,2.1941412603339646e-02,-7.0608739824959063e-02,-4.8667327221619372e-02,-4.1633363423443370e-17,-4.2374998102172860e-17,-4.8667327221619330e-02,2.1941412603339646e-02,-7.0608739824958980e-02,0.0000000000000000e+00,-3.4177350462887231e-02,4.8667327221619330e-02,3.4177350462887224e-02,0.0000000000000000e+00,2.4983325447007361e+00,1.7588810724692274e+00,-2.4983325447018374e+00,1.2194832558459012e+00,-3.7178158005477369e+00,-2.4983325447007361e+00,1.2194832558458732e+00,-3.7178158005466093e+00,-1.0997830390438293e-12,5.5130575849236316e-18,3.4613538243817681e-02,5.6927532424777716e-01,6.1510416577691951e-01,-4.9022757738681477e-04,3.7173255729703518e+00,0.0000000000000000e+00,-7.3945147223150864e-01,1.3877787807814457e-16,2.0290909877745317e-16,1.4802973661668755e-15,3.8295715814101891e-02,-2.0523587225942757e-12
129,1.2786381431103745e+01,3.5513666796823107e+00,2.4729408625704608e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.5475181614895546e-17,-4.5707665857856482e-02,2.0584831530395292e-02,-6.6292497388251770e-02,-4.5707665857856454e-02,-2.7755575615628914e-17,1.5047546231601096e-17,-4.5707665857856475e-02,2.0584831530395292e-02,-6.6292497388251770e-02,6.9388939039072284e-18,-3.2097725602078263e-02,4.5707665857856475e-02,3.2097725602078263e-02,0.0000000000000000e+00,2.5100017335402880e+00,1.7670757896577785e+00,-2.5100017335413893e+00,1.2247415001883992e+00,-3.7347432337297870e+00,-2.5100017335402880e+00,1.2247415001883712e+00,-3.7347432337286595e+00,-1.0997864180024493e-12,6.3710312987242942e-18,3.3507779799933822e-02,5.7315716700488695e-01,6.1758428539799082e-01,-4.9226798558765772e-04,3.7342509657442009e+00,0.0000000000000000e+00,-7.4292594388250954e-01,3.2381504884900402e-16,3.6588731920704388e-16,1.6653345369377348e-15,3.5987261691998368e-02,-2.0524192843090371e-12
130,1.3028167547534578e+01,3.6185218136135942e+00,2.4178611643083237e-01,0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,4.6263204674552476e-17,-4.2952022836760577e-02,1.9324557744982127e-02,-6.2276580581742708e-02,-4.2952022836760549e-02,-2.7755575615628914e-17,3.7159331206248202e-17,-4.2952022836760584e-02,1.9324557744982127e-02,-6.2276580581742708e-02,0.0000000000000000e+00,-3.0161386331793508e-02,4.2952022836760584e-02,3.0161386331793511e-02,0.0000000000000000e+00,2.5207200744470071e+00,1.7746024841012402e+00,-2.5207200744481084e+00,1.2295662683094091e+00,-3.7502863427575157e+00,-2.5207200744470071e+00,1.2295662683093811e+00,-3.7502863427563882e+00,-1.0997801065533760e-12,7.2098954033999473e-18,3.2437597002538621e-02,5.7663516357724454e-01,6.1999950438979523e-01,-4.9400333983062872e-04,3.7497923394176871e+00,0.0000000000000000e+00,-7.4611759034576686e-01,9.2518585385429716e-17,2.2358126412481646e-16,1.2952601953960161e-15,3.3839719471206481e-02,-2.0524695007005656e-12
131,1.3288870972090622e+01,3.6909311547736512e+00,2.6070342455604489e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.5446648672017070e-17,-4.0127932571881006e-02,1.8036532449199744e-02,-5.8164465021080747e-02,-4.0127932571880978e-02,-2.7755575615628914e-17,5.2009356767554530e-17,-4.0127932571881027e-02,1.8036532449199744e-02,-5.8164465021080775e-02,0.0000000000000000e+00,-2.8176892008703377e-02,4.0127932571881027e-02,2.8176892008703387e-02,0.0000000000000000e+00,2.5315496888905051e+00,1.7822069785742758e+00,-2.5315496888916065e+00,1.2344363503887943e+00,-3.7659860392803992e+00,-2.5315496888905051e+00,1.2344363503887663e+00,-3.7659860392792717e+00,-1.0997684832622170e-12,7.2098954033999473e-18,3.1296939594496566e-02,5.8004923322460034e-01,6.2259445451967299e-01,-4.9572305002443251e-04,3.7654903162303763e+00,0.0000000000000000e+00,-7.4934271031622934e-01,3.2381504884900402e-16,6.1842290425896780e-16,1.4802973661668755e-15,3.1640824274099158e-02,-2.0525452046733336e-12
132,1.3567963088996173e+01,3.7684478822294198e+00,2.7909211690555047e-01,-3.4972025275692431e-14,3.4972025275692431e-14,0.0000000000000000e+00,4.6292097271810798e-17,-3.7268446400095280e-02,1.6734891184473865e-02,-5.4003337584569142e-02,-3.7268446400095259e-02,-2.0816681711721685e-17,1.6931129549876357e-17,-3.7268446400095273e-02,1.6734891184473865e-02,-5.4003337584569142e-02,0.0000000000000000e+00,-2.6167474117459115e-02,3.7268446400095273e-02,2.6167474117459122e-02,0.0000000000000000e+00,2.5423500485145616e+00,1.7897905206662963e+00,-2.5423500485156629e+00,1.2392885655036652e+00,-3.7816386140193265e+00,-2.5423500485145616e+00,1.2392885655036372e+00,-3.7816386140181990e+00,-1.0997588628890836e-12,7.2098954033999473e-18,3.0092398968716370e-02,5.8333642715790801e-01,6.2536226370071746e-01,-4.9747567632318912e-04,3.7811411383430049e+00,0.0000000000000000e+00,-7.5255952784826530e-01,5.0885221961986348e-16,7.2039844693582395e-16,2.9605947323337509e-15,2.9415572635740225e-02,-2.0526554535455930e-12
133,1.3845632523193043e+01,3.8455694652110002e+00,2.7766943419686996e-01,-4.6629367034256575e-14,4.6629367034256575e-14,0.0000000000000000e+00,3.5696770481057267e-17,-3.4585234608911893e-02,1.5515335910088482e-02,-5.0100570519000374e-02,-3.4585234608911872e-02,-2.0816681711721685e-17,-5.0487796082779636e-18,-3.4585234608911865e-02,1.5515335910088482e-02,-5.0100570519000347e-02,0.0000000000000000e+00,-2.4281893262201107e-02,3.4585234608911865e-02,2.4281893262201100e-02,0.0000000000000000e+00,2.5523258339899284e+00,1.7967946443142464e+00,-2.5523258339910297e+00,1.2437660166586990e+00,-3.7960918506497272e+00,-2.5523258339899284e+00,1.2437660166586710e+00,-3.7960918506485997e+00,-1.0997572132063910e-12,7.2098954033999473e-18,2.8912368509237493e-02,5.8624979160772683e-01,6.2810480916672307e-01,-4.9904737501171859e-04,3.7955928032747170e+00,0.0000000000000000e+00,-7.5553118967568200e-01,4.6259292692714859e-16,8.6330301171410945e-16,2.9605947323337509e-15,2.7328090556923569e-02,-2.0527513939561771e-12
