step,t_dless,t_phys_s,dt_dless,min_cone_margin_MPa,max_cone_violation_MPa,max_positive_friction_power,max_abs_normal_power_closed,p_contact_total,p_contact_pert,p_offset,p_contact_metric,p_contact_metric_mismatch,p_normal_total,p_tangent_total,p_tangent_pert,p_tangent_offset,p_cross_metric,p_friction_lumped,d_fric_rate,d_fric_lumped_rate,friction_injection_rate,D_fric,D_fric_lumped,W_contact_total,W_contact_pert,W_offset_external,W_tangent_total,W_tangent_pert,W_tangent_offset,W_normal_total,W_cross_metric,KE,W_elastic,D_vis,bulk_residual_pert,bulk_residual_total,interface_residual_D_fric_plus_W_tangent,coulomb_lumped_residual,endpoint_res_inf,endpoint_res_l2,endpoint_force_res_inf,max_abs_vt,min_gap
54,1.2319024076908152e+00,3.4215600299950705e-01,7.4965298879615005e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.5633003361555002e-17,-4.3346816946504652e-01,2.2078675361218528e-01,-6.5425492307723176e-01,-4.3346816946504652e-01,0.0000000000000000e+00,2.1101677818658939e-17,-4.3346816946504652e-01,2.2078675361218525e-01,-6.5425492307723176e-01,0.0000000000000000e+00,-2.9274712439181849e-01,4.3346816946504652e-01,2.9274712439181855e-01,0.0000000000000000e+00,4.8487691492628243e-01,3.2811729560239450e-01,-4.8487691492628243e-01,2.4433995503232156e-01,-7.2921686995860402e-01,-4.8487691492628243e-01,2.4433995503232153e-01,-7.2921686995860391e-01,1.0664333474561739e-18,-1.4567399182457923e-17,4.0624735689109528e-02,3.4751279104213877e-02,1.6906150247660509e-01,9.7562237606929614e-05,7.2931443219621095e-01,0.0000000000000000e+00,-1.5675961932388793e-01,9.2518585385429716e-17,2.0578887130968694e-16,5.5511151231257827e-16,2.7631771282433049e-01,-2.8486071704300564e-17
55,1.3095140009017179e+00,3.6371231489051448e-01,7.7611593210902718e-02,-2.3314683517128287e-14,2.3314683517128287e-14,0.0000000000000000e+00,5.6779662984559950e-17,-4.3176162501486226e-01,2.1985166683466023e-01,-6.5161329184952255e-01,-4.3176162501486226e-01,0.0000000000000000e+00,-4.1080336325254577e-17,-4.3176162501486220e-01,2.1985166683466023e-01,-6.5161329184952244e-01,0.0000000000000000e+00,-2.9154800987198010e-01,4.3176162501486220e-01,2.9154800987197999e-01,0.0000000000000000e+00,5.1845284634784627e-01,3.5079133374019034e-01,-5.1845284634784627e-01,2.6143927995272920e-01,-7.7989212630057547e-01,-5.1845284634784627e-01,2.6143927995272920e-01,-7.7989212630057536e-01,2.9114558899945293e-19,-1.4567399182457923e-17,4.2687786583602644e-02,3.8561013993716087e-02,1.8028565323340295e-01,9.5173857992514321e-05,7.7998730015856799e-01,0.0000000000000000e+00,-1.6766151260765594e-01,9.2518585385429716e-17,1.7532821174751291e-16,7.4014868308343773e-16,2.7664622573825515e-01,-3.0955385878314885e-17
56,1.3903736906050019e+00,3.8617077268711608e-01,8.0859689703284054e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.6023092422744245e-17,-4.2970014899927000e-01,2.1871146473176256e-01,-6.4841161373103251e-01,-4.2970014899926989e-01,-1.1102230246251565e-16,-6.0895423638478862e-18,-4.2970014899926989e-01,2.1871146473176259e-01,-6.4841161373103251e-01,0.0000000000000000e+00,-2.9011037814182178e-01,4.2970014899926989e-01,2.9011037814182178e-01,0.0000000000000000e+00,5.5328161221685790e-01,3.7430769212424453e-01,-5.5328161221685790e-01,2.7917031931960995e-01,-8.3245193153646790e-01,-5.5328161221685790e-01,2.7917031931960995e-01,-8.3245193153646779e-01,-1.6159252880717350e-18,-1.4567399182457923e-17,4.4767598386143977e-02,4.2658621595725484e-02,1.9183611295137920e-01,9.2013613638697311e-05,8.3254394515010655e-01,0.0000000000000000e+00,-1.7897392009261337e-01,9.2518585385429716e-17,1.6789319419877515e-16,5.5511151231257827e-16,2.7671099109075925e-01,-3.0410616974017177e-17
57,1.4742933350145970e+00,4.0947912075516657e-01,8.3919644409595096e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,6.0010455327753185e-17,-4.2730443407548102e-01,2.1737790186577347e-01,-6.4468233594125446e-01,-4.2730443407548108e-01,5.5511151231257827e-17,-2.7560541630860849e-18,-4.2730443407548102e-01,2.1737790186577344e-01,-6.4468233594125446e-01,-5.5511151231257827e-17,-2.8844851445237635e-01,4.2730443407548102e-01,2.8844851445237635e-01,0.0000000000000000e+00,5.8924137215137107e-01,3.9858392039250162e-01,-5.8924137215137107e-01,2.9746855160744534e-01,-8.8670992375881652e-01,-5.8924137215137107e-01,2.9746855160744534e-01,-8.8670992375881641e-01,-1.9870849456372593e-18,-1.6896637218505130e-17,4.6851569275796638e-02,4.7042170853507377e-02,2.0366287730782304e-01,8.8065829681682750e-05,8.8679798958849809e-01,0.0000000000000000e+00,-1.9065745175886945e-01,9.2518585385429716e-17,1.9262982703065677e-16,5.5511151231257827e-16,2.7651646049144141e-01,-3.0046716534293695e-17
58,1.5602475959888995e+00,4.3335257549649797e-01,8.5954260974302477e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,6.6417591549284773e-17,-4.2462445063063153e-01,2.1587886875980841e-01,-6.4050331939043992e-01,-4.2462445063063142e-01,-1.1102230246251565e-16,2.4717279988136553e-17,-4.2462445063063142e-01,2.1587886875980838e-01,-6.4050331939043981e-01,0.0000000000000000e+00,-2.8659682011754384e-01,4.2462445063063142e-01,2.8659682011754400e-01,0.0000000000000000e+00,6.2585483099515893e-01,4.2329771877234063e-01,-6.2585483099515893e-01,3.1608868437306270e-01,-9.4194351536822174e-01,-6.2585483099515893e-01,3.1608868437306270e-01,-9.4194351536822163e-01,-1.0432544776962698e-18,-1.9282347208462883e-17,4.8907998893525456e-02,5.1662604774246515e-02,2.1560149122986785e-01,8.3410524577109957e-05,9.4202692589279868e-01,0.0000000000000000e+00,-2.0255711222281830e-01,9.2518585385429716e-17,1.8538379081384115e-16,5.5511151231257827e-16,2.7607518552293919e-01,-2.6438735452981935e-17
59,1.6481159392389291e+00,4.5775765899087534e-01,8.7868343250029568e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.3712498201187843e-17,-4.2168604979236668e-01,2.1423054736994182e-01,-6.3591659716230853e-01,-4.2168604979236662e-01,-5.5511151231257827e-17,3.0441176131012491e-17,-4.2168604979236668e-01,2.1423054736994179e-01,-6.3591659716230842e-01,0.0000000000000000e+00,-2.8457284401390032e-01,4.2168604979236668e-01,2.8457284401390032e-01,0.0000000000000000e+00,6.6303678176879510e-01,4.4839158482329355e-01,-6.6303678176879510e-01,3.3498518527884202e-01,-9.9802196704763724e-01,-6.6303678176879510e-01,3.3498518527884202e-01,-9.9802196704763713e-01,1.3800866000132710e-18,-1.9282347208462883e-17,5.0929335188351736e-02,5.6515151294919158e-02,2.2761880567485815e-01,7.8106879286998776e-05,9.9810007392692413e-01,0.0000000000000000e+00,-2.1464519694550155e-01,9.2518585385429716e-17,1.7791795456941565e-16,5.5511151231257827e-16,2.7540187699307084e-01,-3.0681878000273616e-17
60,1.7391283742755761e+00,4.8303600149672676e-01,9.1012435036647021e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.1173037306803638e-17,-4.1846396494145710e-01,2.1242117820104622e-01,-6.3088514314250332e-01,-4.1846396494145705e-01,-5.5511151231257827e-17,1.5154193628301960e-17,-4.1846396494145710e-01,2.1242117820104617e-01,-6.3088514314250332e-01,5.5511151231257827e-17,-2.8235904848447840e-01,4.1846396494145710e-01,2.8235904848447851e-01,0.0000000000000000e+00,7.0126883108729521e-01,4.7419051084139957e-01,-7.0126883108729521e-01,3.5440049150724345e-01,-1.0556693225945388e+00,-7.0126883108729521e-01,3.5440049150724345e-01,-1.0556693225945386e+00,3.4549594141090244e-18,-1.6756244685840713e-17,5.2937719601127038e-02,6.1671686056198279e-02,2.3986314563865085e-01,7.2059788732703467e-05,1.0557413823832713e+00,0.0000000000000000e+00,-2.2707832024589564e-01,4.6259292692714858e-17,1.5020029752412623e-16,3.7007434154171886e-16,2.7449617397863679e-01,-2.9550312547655500e-17
61,1.8336175717312291e+00,5.0928000096147308e-01,9.4489197455652985e-02,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.8049390133366847e-17,-4.1495836809719588e-01,2.1045081683660061e-01,-6.2540918493379649e-01,-4.1495836809719588e-01,0.0000000000000000e+00,-2.0329507150713245e-17,-4.1495836809719588e-01,2.1045081683660061e-01,-6.2540918493379649e-01,0.0000000000000000e+00,-2.7995556361960949e-01,4.1495836809719588e-01,2.7995556361960949e-01,0.0000000000000000e+00,7.4064353478251532e-01,5.0075683904905066e-01,-7.4064353478251532e-01,3.7437890922603251e-01,-1.1150224440085481e+00,-7.4064353478251532e-01,3.7437890922603251e-01,-1.1150224440085479e+00,3.2104538034520091e-18,-1.4133642621000245e-17,5.4932168476173632e-02,6.7158050404634018e-02,2.5235388149659915e-01,6.5191151374321965e-05,1.1150876351599222e+00,0.0000000000000000e+00,-2.3988669573346466e-01,9.2518585385429716e-17,2.0793539201274384e-16,3.7007434154171886e-16,2.7335842959798506e-01,-3.1940586251516468e-17
62,1.9309263821926290e+00,5.3630713674450947e-01,9.7308810461399942e-02,-2.3314683517128287e-14,2.3314683517128287e-14,0.0000000000000000e+00,6.5741888513739945e-17,-4.1120624114594029e-01,2.0833992290149350e-01,-6.1954616404743379e-01,-4.1120624114594023e-01,-5.5511151231257827e-17,-1.7964356984133302e-17,-4.1120624114594023e-01,2.0833992290149350e-01,-6.1954616404743379e-01,0.0000000000000000e+00,-2.7738772855129462e-01,4.1120624114594023e-01,2.7738772855129468e-01,0.0000000000000000e+00,7.8084008246789371e-01,5.2787404543894623e-01,-7.8084008246789371e-01,3.9475492358411435e-01,-1.1755950060520084e+00,-7.8084008246789371e-01,3.9475492358411435e-01,-1.1755950060520082e+00,1.3472886199858172e-18,-1.4133642621000245e-17,5.6891002928634575e-02,7.2941979757528252e-02,2.6497949959726275e-01,5.7558699311233141e-05,1.1756525647513194e+00,0.0000000000000000e+00,-2.5296603702894749e-01,9.2518585385429716e-17,1.9511333945697911e-16,5.5511151231257827e-16,2.7200156412654658e-01,-2.8439475154823297e-17
63,2.0301827166264981e+00,5.6387518957909621e-01,9.9256334433869053e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.7842391542926766e-17,-4.0725567320973299e-01,2.0611608923888816e-01,-6.1337176244862113e-01,-4.0725567320973294e-01,-5.5511151231257827e-17,-1.3855454823206713e-17,-4.0725567320973288e-01,2.0611608923888813e-01,-6.1337176244862102e-01,-5.5511151231257827e-17,-2.7468834087807326e-01,4.0725567320973288e-01,2.7468834087807326e-01,0.0000000000000000e+00,8.2145884721422946e-01,5.5527256892905485e-01,-8.2145884721422946e-01,4.1532361585868105e-01,-1.2367824630729107e+00,-8.2145884721422946e-01,4.1532361585868105e-01,-1.2367824630729105e+00,-2.3187032120024085e-19,-1.6888559316709649e-17,5.8791244609482096e-02,7.8973986040296651e-02,2.7760769184178002e-01,4.9306632877721412e-05,1.2368317697057882e+00,0.0000000000000000e+00,-2.6618627828517460e-01,9.2518585385429716e-17,1.6250119833314902e-16,5.5511151231257827e-16,2.7044693252058771e-01,-3.0213352143675285e-17
64,2.1313479754799767e+00,5.9197343859266927e-01,1.0116525885347860e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,5.1416438226598856e-17,-4.0312197394822791e-01,2.0378982025574729e-01,-6.0691179420397523e-01,-4.0312197394822785e-01,-5.5511151231257827e-17,7.0235534191583207e-18,-4.0312197394822780e-01,2.0378982025574727e-01,-6.0691179420397501e-01,-5.5511151231257827e-17,-2.7186771298046503e-01,4.0312197394822780e-01,2.7186771298046503e-01,0.0000000000000000e+00,8.6244987943613349e-01,5.8291881126232226e-01,-8.6244987943613349e-01,4.3605773457847874e-01,-1.2985076140146123e+00,-8.6244987943613349e-01,4.3605773457847874e-01,-1.2985076140146121e+00,-5.7744585820124058e-19,-2.2504359300274445e-17,6.0628298183066524e-02,8.5251922411774372e-02,2.9021801559879845e-01,4.0501615160615234e-05,1.2985481156297729e+00,0.0000000000000000e+00,-2.7953106817381124e-01,9.2518585385429716e-17,1.8440000848491539e-16,5.5511151231257827e-16,2.6870596344475206e-01,-2.6724673450844515e-17
65,2.2344864190082987e+00,6.2061973181600227e-01,1.0313844352832202e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.0864888123069276e-17,-3.9881521961575017e-01,2.0136776516156280e-01,-6.0018298477731302e-01,-3.9881521961575006e-01,-1.1102230246251565e-16,-4.9594978493998926e-18,-3.9881521961575017e-01,2.0136776516156280e-01,-6.0018298477731302e-01,1.1102230246251565e-16,-2.6893258551603832e-01,3.9881521961575017e-01,2.6893258551603832e-01,0.0000000000000000e+00,9.0380515641196313e-01,6.1080746178561296e-01,-9.0380515641196324e-01,4.5695139595029599e-01,-1.3607565523622593e+00,-9.0380515641196313e-01,4.5695139595029599e-01,-1.3607565523622591e+00,-4.7100411879081644e-19,-1.9641692432045830e-17,6.2399690500865662e-02,9.1779723487429049e-02,3.0280314622335408e-01,3.1164261352800704e-05,1.3607877166236120e+00,0.0000000000000000e+00,-2.9299769462635017e-01,4.6259292692714858e-17,1.4407374832416052e-16,5.5511151231257827e-16,2.6678743531530197e-01,-2.9113933203439830e-17
66,2.3402187753832706e+00,6.4998647403448140e-01,1.0573235637497191e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,5.9130864844536399e-17,-3.9431970746432865e-01,1.9884268207493366e-01,-5.9316238953926237e-01,-3.9431970746432854e-01,-1.1102230246251565e-16,-7.8344212498578861e-19,-3.9431970746432854e-01,1.9884268207493366e-01,-5.9316238953926215e-01,0.0000000000000000e+00,-2.6587216643938794e-01,3.9431970746432854e-01,2.6587216643938794e-01,0.0000000000000000e+00,9.4573516879369723e-01,6.3908054509800272e-01,-9.4573516879369735e-01,4.7810899276639407e-01,-1.4238441615600916e+00,-9.4573516879369723e-01,4.7810899276639407e-01,-1.4238441615600914e+00,-7.7461140679672584e-19,-1.3772367607277517e-17,6.4111711371271779e-02,9.8597470725926992e-02,3.1542103900700386e-01,2.1228337808543163e-05,1.4238653898978999e+00,0.0000000000000000e+00,-3.0665462369569452e-01,9.2518585385429716e-17,2.3858317096443535e-16,5.5511151231257827e-16,2.6468766463439736e-01,-2.4606242456643908e-17
67,2.4480674293893721e+00,6.7994100951816061e-01,1.0784865400610144e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,3.7551836685006182e-17,-3.8966628230639211e-01,1.9623124664898373e-01,-5.8589752895537583e-01,-3.8966628230639200e-01,-1.1102230246251565e-16,-6.1865617422692899e-18,-3.8966628230639200e-01,1.9623124664898370e-01,-5.8589752895537572e-01,0.0000000000000000e+00,-2.6270736492728247e-01,3.8966628230639200e-01,2.6270736492728242e-01,0.0000000000000000e+00,9.8801108567190399e-01,6.6758384059453835e-01,-9.8801108567190410e-01,4.9941308848928256e-01,-1.4874241741611869e+00,-9.8801108567190399e-01,4.9941308848928256e-01,-1.4874241741611867e+00,-1.1504641745471168e-18,-1.3772367607277517e-17,6.5752346965814140e-02,1.0567492685109303e-01,3.2799656957665063e-01,1.0754904275267485e-05,1.4874349290654618e+00,0.0000000000000000e+00,-3.2042724507736564e-01,5.5511151231257827e-17,1.0868472903575299e-16,3.7007434154171886e-16,2.6242329273359444e-01,-3.0140615755050858e-17
68,2.5571174189540140e+00,7.1022921118384041e-01,1.0904998956464196e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,4.9644571188383795e-17,-3.8490510070452244e-01,1.9356174071084689e-01,-5.7846684141536930e-01,-3.8490510070452233e-01,-1.1102230246251565e-16,3.4429703938286230e-17,-3.8490510070452238e-01,1.9356174071084689e-01,-5.7846684141536930e-01,0.0000000000000000e+00,-2.5947214120346862e-01,3.8490510070452238e-01,2.5947214120346868e-01,0.0000000000000000e+00,1.0302445862891092e+00,6.9605567544175251e-01,-1.0302445862891094e+00,5.2066654909126264e-01,-1.5509111353803722e+00,-1.0302445862891092e+00,5.2066654909126264e-01,-1.5509111353803720e+00,3.8949300632705646e-19,-1.3772367607277517e-17,6.7305749880757756e-02,1.1294975928932287e-01,3.4041097378956930e-01,-6.6131612741493484e-08,1.5509110692487593e+00,0.0000000000000000e+00,-3.3418891084735669e-01,9.2518585385429716e-17,1.5460572606474195e-16,2.2204460492503131e-16,2.6002258726642785e-01,-2.7434787721310296e-17
69,2.6673418281700343e+00,7.4084360324516429e-01,1.1022440921602028e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.5113812429978907e-17,-3.8004546862227140e-01,1.9084131355396472e-01,-5.7088678217623612e-01,-3.8004546862227123e-01,-1.6653345369377348e-16,1.3750701965163706e-17,-3.8004546862227129e-01,1.9084131355396472e-01,-5.7088678217623601e-01,5.5511151231257827e-17,-2.5617267216711276e-01,3.8004546862227129e-01,2.5617267216711276e-01,0.0000000000000000e+00,1.0724026985808612e+00,7.2447399790129119e-01,-1.0724026985808615e+00,5.4185184886984894e-01,-1.6142545474507106e+00,-1.0724026985808612e+00,5.4185184886984894e-01,-1.6142545474507104e+00,3.0448213945749689e-18,-1.0713025682594242e-17,6.8771249687644184e-02,1.2041597892844733e-01,3.5265345974556794e-01,-1.1160508189500540e-05,1.6142433869425208e+00,0.0000000000000000e+00,-3.4792870067957005e-01,9.2518585385429716e-17,1.5762137000608560e-16,5.5511151231257827e-16,2.5749558109365434e-01,-2.7088238187740896e-17
70,2.7790145910417454e+00,7.7186026978429356e-01,1.1167276287171113e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.2727451986516529e-17,-3.7508423734778040e-01,1.8806922640809226e-01,-5.6315346375587261e-01,-3.7508423734778040e-01,0.0000000000000000e+00,7.3319947750844500e-19,-3.7508423734778046e-01,1.8806922640809223e-01,-5.6315346375587272e-01,5.5511151231257827e-17,-2.5280665350834558e-01,3.7508423734778046e-01,2.5280665350834552e-01,0.0000000000000000e+00,1.1145664088769505e+00,7.5289356167267063e-01,-1.1145664088769507e+00,5.6300884230923631e-01,-1.6775752511861872e+00,-1.1145664088769505e+00,5.6300884230923631e-01,-1.6775752511861870e+00,3.8535500402073496e-18,-4.5139420544102910e-18,7.0152105844924914e-02,1.2808801128226052e-01,3.6474618522481966e-01,-2.2539957231226815e-05,1.6775527112289557e+00,0.0000000000000000e+00,-3.6167284720427983e-01,9.2518585385429716e-17,1.7260668086314134e-16,5.5511151231257827e-16,2.5484465985242954e-01,-3.3924715624941975e-17
71,2.8929721117999998e+00,8.0351151875576543e-01,1.1395752075825438e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.9722210844040006e-17,-3.6999077389593205e-01,1.8522983111663027e-01,-5.5522060501256232e-01,-3.6999077389593193e-01,-1.1102230246251565e-16,1.3593222057335395e-17,-3.6999077389593205e-01,1.8522983111663027e-01,-5.5522060501256232e-01,1.1102230246251565e-16,-2.4935320115537271e-01,3.6999077389593205e-01,2.4935320115537271e-01,0.0000000000000000e+00,1.1570198594070815e+00,7.8150600770357193e-01,-1.1570198594070817e+00,5.8427895985769152e-01,-1.7412988192647734e+00,-1.1570198594070815e+00,5.8427895985769152e-01,-1.7412988192647731e+00,4.6698517799315846e-18,4.9749276987157022e-18,7.1457000943395355e-02,1.3602033052780102e-01,3.7676730632618843e-01,-3.4322060306735125e-05,1.7412644972044666e+00,0.0000000000000000e+00,-3.7551385170350959e-01,9.2518585385429716e-17,2.1420849872268351e-16,3.7007434154171886e-16,2.5205652517933652e-01,-2.4345957398868240e-17
72,3.0098135865053686e+00,8.3596377448655446e-01,1.1684147470536876e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,7.8800660185298618e-17,-3.6474492725351026e-01,1.8231232143987691e-01,-5.4705724869338712e-01,-3.6474492725351015e-01,-1.1102230246251565e-16,-3.3302867701656120e-17,-3.6474492725351015e-01,1.8231232143987691e-01,-5.4705724869338712e-01,5.5511151231257827e-17,-2.4579858371099139e-01,3.6474492725351015e-01,2.4579858371099136e-01,0.0000000000000000e+00,1.1999436608275735e+00,8.1043314007696265e-01,-1.1999436608275738e+00,6.0575104341823549e-01,-1.8056947042458094e+00,-1.1999436608275735e+00,6.0575104341823549e-01,-1.8056947042458091e+00,3.5183997484302440e-18,1.4703934857395069e-17,7.2689493524439569e-02,1.4425291516560410e-01,3.8876200969606900e-01,-4.6625032122826759e-05,1.8056480792136864e+00,0.0000000000000000e+00,-3.8951052075061088e-01,9.2518585385429716e-17,1.7749649012567695e-16,3.7007434154171886e-16,2.4912140986019354e-01,-2.3470274166871184e-17
73,3.1296904081637260e+00,8.6925908578300148e-01,1.1987682165835745e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.9822289315957239e-17,-3.5934645799536979e-01,1.7931677054159437e-01,-5.3866322853696413e-01,-3.5934645799536974e-01,-5.5511151231257827e-17,2.5492063856288872e-17,-3.5934645799536979e-01,1.7931677054159439e-01,-5.3866322853696413e-01,5.5511151231257827e-17,-2.4214258429501528e-01,3.5934645799536979e-01,2.4214258429501526e-01,0.0000000000000000e+00,1.2433445477544900e+00,8.3967955826537599e-01,-1.2433445477544902e+00,6.2742651650120373e-01,-1.8707710642556941e+00,-1.2433445477544900e+00,6.2742651650120373e-01,-1.8707710642556938e+00,3.0502325786404929e-18,2.1358435233594673e-17,7.3847237323328666e-02,1.5279475490033251e-01,4.0072503814112170e-01,-5.9486136420816571e-05,1.8707115781192731e+00,0.0000000000000000e+00,-4.0366498948911400e-01,9.2518585385429716e-17,1.5723056559832954e-16,5.5511151231257827e-16,2.4603976952383583e-01,-2.3388793737768543e-17
74,3.2508967183976338e+00,9.0292365725314727e-01,1.2120631023390782e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.0411866274803275e-17,-3.5388015523583222e-01,1.7628847718697072e-01,-5.3016863242280299e-01,-3.5388015523583211e-01,-1.1102230246251565e-16,-1.2806605696084490e-17,-3.5388015523583205e-01,1.7628847718697072e-01,-5.3016863242280277e-01,-5.5511151231257827e-17,-2.3844252254495071e-01,3.5388015523583205e-01,2.3844252254495069e-01,0.0000000000000000e+00,1.2865683308296803e+00,8.6880453204209629e-01,-1.2865683308296805e+00,6.4897731648970081e-01,-1.9355456473193813e+00,-1.2865683308296803e+00,6.4897731648970081e-01,-1.9355456473193811e+00,3.8190113672529883e-18,2.1358435233594673e-17,7.4912243028045375e-02,1.6151995172133149e-01,4.1247251826241388e-01,-7.2603477910049286e-05,1.9354730438414713e+00,0.0000000000000000e+00,-4.1776379878758396e-01,4.6259292692714858e-17,1.3714924640763436e-16,7.4014868308343773e-16,2.4286108643257415e-01,-2.1754006382231523e-17
75,3.3719071713163831e+00,9.3653383013157465e-01,1.2101045291874923e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,3.2580567066660099e-17,-3.4842097993692833e-01,1.7326968816853411e-01,-5.2169066810546250e-01,-3.4842097993692844e-01,1.1102230246251565e-16,2.7959904758765912e-18,-3.4842097993692833e-01,1.7326968816853411e-01,-5.2169066810546250e-01,-1.1102230246251565e-16,-2.3474897536239209e-01,3.4842097993692833e-01,2.3474897536239206e-01,0.0000000000000000e+00,1.3290612200559839e+00,8.9743509078163075e-01,-1.3290612200559841e+00,6.7012741244525920e-01,-1.9991886325012433e+00,-1.3290612200559839e+00,6.7012741244525920e-01,-1.9991886325012431e+00,3.2133168263566469e-18,1.1282290904791133e-17,7.5874002896973991e-02,1.7031040005123638e-01,4.2385740559401430e-01,-8.5603903034581208e-05,1.9991030285982088e+00,0.0000000000000000e+00,-4.3162612927435318e-01,9.2518585385429716e-17,1.5777402996439251e-16,3.7007434154171886e-16,2.3963310282918909e-01,-2.1341483655392623e-17
76,3.4947493445686177e+00,9.7065275606057300e-01,1.2284217325223468e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.2668796972590453e-17,-3.4288030810085579e-01,1.7021652881821964e-01,-5.1309683691907537e-01,-3.4288030810085568e-01,-1.1102230246251565e-16,-5.1194216922216907e-18,-3.4288030810085568e-01,1.7021652881821958e-01,-5.1309683691907526e-01,0.0000000000000000e+00,-2.3100185172358925e-01,3.4288030810085568e-01,2.3100185172358925e-01,0.0000000000000000e+00,1.3715216963532992e+00,9.2604201267826458e-01,-1.3715216963532995e+00,6.9122470913367995e-01,-2.0627464054869793e+00,-1.3715216963532992e+00,6.9122470913367995e-01,-2.0627464054869793e+00,3.0706091563476892e-18,4.4631804478099584e-18,7.6750993624258329e-02,1.7930533170429544e-01,4.3506966017075094e-01,-9.8723634375241787e-05,2.0626476818526043e+00,0.0000000000000000e+00,-4.4547968367503465e-01,9.2518585385429716e-17,2.1475724053608351e-16,3.7007434154171886e-16,2.3630859807566748e-01,-2.3234589370296118e-17
77,3.6206682592855803e+00,1.0056262347165259e+00,1.2591891471696259e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.6299352725458473e-17,-3.3720855144252332e-01,1.6710120830951219e-01,-5.0430975975203551e-01,-3.3720855144252321e-01,-1.1102230246251565e-16,-1.7819225702440568e-17,-3.3720855144252321e-01,1.6710120830951219e-01,-5.0430975975203540e-01,0.0000000000000000e+00,-2.2716753983519325e-01,3.3720855144252321e-01,2.2716753983519325e-01,0.0000000000000000e+00,1.4143397219056988e+00,9.5488810894907106e-01,-1.4143397219056990e+00,7.1246205082063274e-01,-2.1268017727263318e+00,-1.4143397219056988e+00,7.1246205082063274e-01,-2.1268017727263318e+00,1.6264043638422127e-18,4.4631804478099584e-18,7.7550686292558721e-02,1.8859024275341110e-01,4.4620886948482485e-01,-1.1225228983802182e-04,2.1266895204364937e+00,0.0000000000000000e+00,-4.5945161295662773e-01,9.2518585385429716e-17,1.9516816967850744e-16,9.2518585385429718e-16,2.3285861060496615e-01,-2.1484294590874551e-17
78,3.7488618832647504e+00,1.0412315048393059e+00,1.2819362397917011e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,3.6012187937444578e-17,-3.3144950408154861e-01,1.6394584204860457e-01,-4.9539534613015318e-01,-3.3144950408154855e-01,-5.5511151231257827e-17,8.3498394806112750e-18,-3.3144950408154850e-01,1.6394584204860457e-01,-4.9539534613015307e-01,-5.5511151231257827e-17,-2.2327557465020717e-01,3.3144950408154850e-01,2.2327557465020714e-01,0.0000000000000000e+00,1.4571985715759468e+00,9.8376007657024489e-01,-1.4571985715759470e+00,7.3368111136714365e-01,-2.1908796829430908e+00,-1.4571985715759468e+00,7.3368111136714365e-01,-2.1908796829430908e+00,1.0194468955248534e-18,9.0509262401460241e-19,7.8266364895938620e-02,1.9809985571985284e-01,4.5718879629455217e-01,-1.2609445680000775e-04,2.1907535884862908e+00,0.0000000000000000e+00,-4.7343849500570190e-01,9.2518585385429716e-17,2.1886561530133377e-16,5.5511151231257827e-16,2.2930971568653724e-01,-2.3721609906910099e-17
