step,t_dless,t_phys_s,dt_dless,min_cone_margin_MPa,max_cone_violation_MPa,max_positive_friction_power,max_abs_normal_power_closed,p_contact_total,p_contact_pert,p_offset,p_contact_metric,p_contact_metric_mismatch,p_normal_total,p_tangent_total,p_tangent_pert,p_tangent_offset,p_cross_metric,p_friction_lumped,d_fric_rate,d_fric_lumped_rate,friction_injection_rate,D_fric,D_fric_lumped,W_contact_total,W_contact_pert,W_offset_external,W_tangent_total,W_tangent_pert,W_tangent_offset,W_normal_total,W_cross_metric,KE,W_elastic,D_vis,bulk_residual_pert,bulk_residual_total,interface_residual_D_fric_plus_W_tangent,coulomb_lumped_residual,endpoint_res_inf,endpoint_res_l2,endpoint_force_res_inf,max_abs_vt,min_gap
47,9.5482307719537063e-01,2.6519831897824581e-01,5.7322780304144283e-02,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,8.2160911187477408e-17,-4.0242514390669848e-01,2.0551970729225336e-01,-6.0794485119895181e-01,-4.0242514390669848e-01,0.0000000000000000e+00,-5.8335827364679024e-17,-4.0242514390669837e-01,2.0551970729225338e-01,-6.0794485119895181e-01,-5.5511151231257827e-17,-2.7871257918812042e-01,4.0242514390669837e-01,2.7871257918812048e-01,0.0000000000000000e+00,3.3155919242158299e-01,2.3053593386243099e-01,-3.3155919242158299e-01,1.6683978956321988e-01,-4.9839898198480298e-01,-3.3155919242158299e-01,1.6683978956321988e-01,-4.9839898198480292e-01,-1.3447686087252437e-17,-6.1365293906355164e-18,3.0404418558353075e-02,2.0127915332593772e-02,1.1640901541481977e-01,1.0155974254671962e-04,4.9850054172734959e-01,0.0000000000000000e+00,-1.0102325855915201e-01,4.6259292692714858e-17,7.6152406756228067e-17,3.7007434154171886e-16,2.7359489483325961e-01,1.2977657158251299e-18
48,1.0144304710806908e+00,2.8175403598447246e-01,5.9607393885320215e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,6.3341124125419328e-17,-4.0210796340286453e-01,2.0536172393201318e-01,-6.0746968733487772e-01,-4.0210796340286459e-01,5.5511151231257827e-17,2.9390219042013928e-17,-4.0210796340286459e-01,2.0536172393201316e-01,-6.0746968733487772e-01,-5.5511151231257827e-17,-2.7841201228724627e-01,4.0210796340286459e-01,2.7841201228724632e-01,0.0000000000000000e+00,3.5553725333217384e-01,2.4714030634606615e-01,-3.5553725333217384e-01,1.7908557521879437e-01,-5.3462282855096832e-01,-3.5553725333217384e-01,1.7908557521879437e-01,-5.3462282855096821e-01,-1.4310372225522087e-17,-9.4454044471046799e-18,3.1988672877601286e-02,2.2478150813982974e-02,1.2472008572060637e-01,1.0133419339625194e-04,5.3472416274436441e-01,0.0000000000000000e+00,-1.0839694698610769e-01,9.2518585385429716e-17,1.7450241357334467e-16,7.4014868308343773e-16,2.7494101617544597e-01,2.1515291235639638e-19
49,1.0746509837858587e+00,2.9848004430878827e-01,6.0220512705167817e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.7300230800480914e-17,-4.0149424574448572e-01,2.0502972292908095e-01,-6.0652396867356662e-01,-4.0149424574448572e-01,0.0000000000000000e+00,-8.7500352022412659e-18,-4.0149424574448567e-01,2.0502972292908095e-01,-6.0652396867356662e-01,-5.5511151231257827e-17,-2.7791017336949919e-01,4.0149424574448567e-01,2.7791017336949914e-01,0.0000000000000000e+00,3.7973392185510330e-01,2.6389130997082055e-01,-3.7973392185510330e-01,1.9144256688868974e-01,-5.7117648874379312e-01,-3.7973392185510330e-01,1.9144256688868971e-01,-5.7117648874379301e-01,-1.3688890998942072e-17,-1.2788314435105134e-17,3.3555093190675921e-02,2.4938548149426153e-02,1.3304959874128164e-01,1.0067319269396746e-04,5.7127716193648703e-01,0.0000000000000000e+00,-1.1584261188428274e-01,9.2518585385429716e-17,1.4810199912361139e-16,3.7007434154171886e-16,2.7599376587633162e-01,-2.4674316491566787e-18
50,1.1357896435899657e+00,3.1546106434472782e-01,6.1138659804107043e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.8150820620743041e-17,-4.0061639964145812e-01,2.0454307161986821e-01,-6.0515947126132630e-01,-4.0061639964145818e-01,5.5511151231257827e-17,1.1132515925524150e-17,-4.0061639964145812e-01,2.0454307161986818e-01,-6.0515947126132630e-01,-5.5511151231257827e-17,-2.7722892944236155e-01,4.0061639964145812e-01,2.7722892944236149e-01,0.0000000000000000e+00,4.0425390679185530e-01,2.8086154034620631e-01,-4.0425390679185530e-01,2.0396293276416255e-01,-6.0821683955601791e-01,-4.0425390679185530e-01,2.0396293276416252e-01,-6.0821683955601780e-01,-1.3616060159726754e-17,-1.6182191825567343e-17,3.5110251650640266e-02,2.7520083311470659e-02,1.4143220705133333e-01,9.9609249281706891e-05,6.0831644880529956e-01,0.0000000000000000e+00,-1.2339236644564899e-01,4.6259292692714858e-17,9.2402864783061498e-17,3.7007434154171886e-16,2.7678477193526052e-01,-6.3782794711149714e-18
51,1.1996720378678312e+00,3.3320414573794066e-01,6.3882394277865462e-02,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.3922732961751566e-17,-3.9946602257849234e-01,2.0389895211059059e-01,-6.0336497468908290e-01,-3.9946602257849229e-01,-5.5511151231257827e-17,-1.6336034780887911e-17,-3.9946602257849229e-01,2.0389895211059056e-01,-6.0336497468908279e-01,0.0000000000000000e+00,-2.7636035495941252e-01,3.9946602257849229e-01,2.7636035495941258e-01,0.0000000000000000e+00,4.2980949716737754e-01,2.9854384481328405e-01,-4.2980949716737754e-01,2.1700905996396178e-01,-6.4681855713133940e-01,-4.2980949716737754e-01,2.1700905996396175e-01,-6.4681855713133929e-01,-1.3782266781302081e-17,-1.7955284450454057e-17,3.6697216730187228e-02,3.0302754463629358e-02,1.5010717357400938e-01,9.8084803864195713e-05,6.4691664193520348e-01,0.0000000000000000e+00,-1.3126565235409349e-01,4.6259292692714858e-17,7.2259325152189450e-17,3.7007434154171886e-16,2.7734743391438832e-01,-5.5420151943214224e-18
52,1.2675115333185289e+00,3.5204629627194606e-01,6.7839495450697784e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.2430552590455616e-17,-3.9802400167209040e-01,2.0308681920307628e-01,-6.0111082087516665e-01,-3.9802400167209034e-01,-5.5511151231257827e-17,-7.3818349006105996e-18,-3.9802400167209040e-01,2.0308681920307625e-01,-6.0111082087516665e-01,5.5511151231257827e-17,-2.7529027136689466e-01,3.9802400167209040e-01,2.7529027136689460e-01,0.0000000000000000e+00,4.5686015760343968e-01,3.1725569489080313e-01,-4.5686015760343968e-01,2.3081391465472789e-01,-6.8767407225816768e-01,-4.5686015760343968e-01,2.3081391465472786e-01,-6.8767407225816757e-01,-1.4586770937481211e-17,-1.6072360204746101e-17,3.8339908353832330e-02,3.3348307034484367e-02,1.5922184716060894e-01,9.6147894197762263e-05,6.8777022015236533e-01,0.0000000000000000e+00,-1.3960446271263655e-01,4.6259292692714858e-17,8.6913320189248468e-17,3.7007434154171886e-16,2.7768493106405029e-01,-4.9988596371597919e-18
53,1.3392462266270131e+00,3.7197032254675033e-01,7.1734693308484143e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.8887097191590415e-17,-3.9628989226888933e-01,2.0210652018341307e-01,-5.9839641245230246e-01,-3.9628989226888933e-01,0.0000000000000000e+00,-4.3173244630860276e-17,-3.9628989226888933e-01,2.0210652018341307e-01,-5.9839641245230246e-01,5.5511151231257827e-17,-2.7401897590676594e-01,3.9628989226888933e-01,2.7401897590676588e-01,0.0000000000000000e+00,4.8535008938970164e-01,3.3695796008314827e-01,-4.8535008938970164e-01,2.4534712462049307e-01,-7.3069721401019483e-01,-4.8535008938970164e-01,2.4534712462049305e-01,-7.3069721401019472e-01,-1.6400047500169257e-17,-1.2090284795970939e-17,4.0028830109541023e-02,3.6664986306767761e-02,1.6874693778938754e-01,9.3629585203258703e-05,7.3079084359539803e-01,0.0000000000000000e+00,-1.4839212930655338e-01,4.6259292692714858e-17,8.7465545922598511e-17,3.7007434154171886e-16,2.7778455367841459e-01,-3.5615616426574558e-18
54,1.4135745064591285e+00,3.9261470718177766e-01,7.4328279832115429e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.2826245698740168e-17,-3.9430241675944794e-01,2.0097896144954744e-01,-5.9528137820899540e-01,-3.9430241675944799e-01,5.5511151231257827e-17,-1.2684739291568985e-17,-3.9430241675944799e-01,2.0097896144954741e-01,-5.9528137820899540e-01,0.0000000000000000e+00,-2.7257490215109959e-01,3.9430241675944799e-01,2.7257490215109959e-01,0.0000000000000000e+00,5.1473177257898994e-01,3.5727165144455136e-01,-5.1473177257898994e-01,2.6032744985803191e-01,-7.7505922243702197e-01,-5.1473177257898994e-01,2.6032744985803191e-01,-7.7505922243702186e-01,-1.8475961430091321e-17,-1.0027260604711034e-17,4.1726416945917659e-02,4.0200720696096121e-02,1.7849087077092943e-01,9.0558554911301936e-05,7.7514978099193321e-01,0.0000000000000000e+00,-1.5746012113443858e-01,4.6259292692714858e-17,8.2654107563832625e-17,5.5511151231257827e-16,2.7764228466168295e-01,-4.3302729043931383e-18
55,1.4900564825244076e+00,4.1385727239524522e-01,7.6481976065279067e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.2950115452678590e-17,-3.9208605756121173e-01,1.9971909840469590e-01,-5.9180515596590766e-01,-3.9208605756121168e-01,-5.5511151231257827e-17,1.4356219669029522e-17,-3.9208605756121168e-01,1.9971909840469587e-01,-5.9180515596590755e-01,0.0000000000000000e+00,-2.7097552503883043e-01,3.9208605756121168e-01,2.7097552503883038e-01,0.0000000000000000e+00,5.4480404481449196e-01,3.7805755682585757e-01,-5.4480404481449196e-01,2.7565053956961993e-01,-8.2045458438411201e-01,-5.4480404481449196e-01,2.7565053956961993e-01,-8.2045458438411190e-01,-1.8412042368980060e-17,-1.0027260604711034e-17,4.3417319364942343e-02,4.3939045200598326e-02,1.8838115481193507e-01,8.6979807855769309e-05,8.2054156419196767e-01,0.0000000000000000e+00,-1.6674648798863440e-01,4.6259292692714858e-17,1.0563945317277924e-16,5.5511151231257827e-16,2.7726640141030046e-01,-4.8098667613640419e-18
56,1.5679469540275939e+00,4.3549104162476854e-01,7.7890471503186287e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.2017923338797804e-17,-3.8967805186157078e-01,1.9834831531448757e-01,-5.8802636717605838e-01,-3.8967805186157078e-01,0.0000000000000000e+00,1.4533539001821472e-17,-3.8967805186157078e-01,1.9834831531448757e-01,-5.8802636717605838e-01,0.0000000000000000e+00,-2.6924725699619184e-01,3.8967805186157078e-01,2.6924725699619179e-01,0.0000000000000000e+00,5.7525003235809646e-01,3.9909666043059300e-01,-5.7525003235809646e-01,2.9115336884194049e-01,-8.6640340120003712e-01,-5.7525003235809646e-01,2.9115336884194049e-01,-8.6640340120003700e-01,-1.7286923906737136e-17,-1.0027260604711034e-17,4.5081007709253218e-02,4.7845615907144763e-02,1.9830971128318267e-01,8.2966057640188051e-05,8.6648636725767714e-01,0.0000000000000000e+00,-1.7615337192750347e-01,9.2518585385429716e-17,1.3904746211091886e-16,5.5511151231257827e-16,2.7667283291121092e-01,-5.4488117104998824e-18
57,1.6477160138216438e+00,4.5764658129395552e-01,7.9769059794049912e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,3.2952731534058772e-17,-3.8707737043743928e-01,1.9686785251571182e-01,-5.8394522295315110e-01,-3.8707737043743923e-01,-5.5511151231257827e-17,4.3631002138328366e-18,-3.8707737043743923e-01,1.9686785251571182e-01,-5.8394522295315099e-01,0.0000000000000000e+00,-2.6738897694249952e-01,3.8707737043743923e-01,2.6738897694249963e-01,0.0000000000000000e+00,6.0623055722145758e-01,4.2050014434694760e-01,-6.0623055722145758e-01,3.0691637990355169e-01,-9.1314693712500949e-01,-6.0623055722145758e-01,3.0691637990355169e-01,-9.1314693712500938e-01,-1.6533240334987078e-17,-1.0027260604711034e-17,4.6723810511748433e-02,5.1945518305782867e-02,2.0832556623328979e-01,7.8515147269420105e-05,9.1322545227227869e-01,0.0000000000000000e+00,-1.8573041287450998e-01,9.2518585385429716e-17,1.5225211592244232e-16,5.5511151231257827e-16,2.7587045091760931e-01,-6.2150774865880422e-18
58,1.7306493923586321e+00,4.8068099793143232e-01,8.2933378536988345e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.1701230695948417e-17,-3.8425006389225713e-01,1.9525998330910957e-01,-5.7951004720136667e-01,-3.8425006389225702e-01,-1.1102230246251565e-16,-3.3800907383964821e-18,-3.8425006389225702e-01,1.9525998330910954e-01,-5.7951004720136656e-01,0.0000000000000000e+00,-2.6537636286993938e-01,3.8425006389225702e-01,2.6537636286993943e-01,0.0000000000000000e+00,6.3821495226507197e-01,4.4259215914597372e-01,-6.3821495226507197e-01,3.2317662302522665e-01,-9.6139157529029884e-01,-6.3821495226507197e-01,3.2317662302522665e-01,-9.6139157529029873e-01,-1.6492478186521174e-17,-1.0027260604711034e-17,4.8366509590208759e-02,5.6309500432749571e-02,2.1857412076474680e-01,7.3507762478497440e-05,9.6146508305277711e-01,0.0000000000000000e+00,-1.9562279311909825e-01,4.6259292692714858e-17,1.0356814099498305e-16,3.7007434154171886e-16,2.7485194488851794e-01,-9.5368052622722252e-18
59,1.8163290489243586e+00,5.0447818238847997e-01,8.5679656565726514e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.8744807123666823e-17,-3.8121775049465512e-01,1.9353575599278441e-01,-5.7475350648743950e-01,-3.8121775049465512e-01,0.0000000000000000e+00,2.5781727725946631e-17,-3.8121775049465517e-01,1.9353575599278444e-01,-5.7475350648743961e-01,5.5511151231257827e-17,-2.6322482941844788e-01,3.8121775049465517e-01,2.6322482941844783e-01,0.0000000000000000e+00,6.7100746198946593e-01,4.6523734345372503e-01,-6.7100746198946593e-01,3.3983256573402865e-01,-1.0108400277234948e+00,-6.7100746198946593e-01,3.3983256573402865e-01,-1.0108400277234948e+00,-1.5532795904719488e-17,-7.6491724181798951e-18,4.9994115606793496e-02,6.0921625360976062e-02,2.2898476085656050e-01,6.7936090301423668e-05,1.0109079638137959e+00,0.0000000000000000e+00,-2.0577011853574090e-01,4.6259292692714858e-17,9.0826207277738187e-17,3.7007434154171886e-16,2.7362541204226620e-01,-1.3289343780007453e-17
60,1.9037652909608820e+00,5.2876325148627723e-01,8.7436242036523337e-02,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.2382750452865745e-17,-3.7802431242024404e-01,1.9172001496727439e-01,-5.6974432738751846e-01,-3.7802431242024409e-01,5.5511151231257827e-17,-6.5196009098210188e-19,-3.7802431242024409e-01,1.9172001496727437e-01,-5.6974432738751846e-01,0.0000000000000000e+00,-2.6096538423376903e-01,3.7802431242024409e-01,2.6096538423376903e-01,0.0000000000000000e+00,7.0420009837813413e-01,4.8815395465076106e-01,-7.0420009837813413e-01,3.5667522415184422e-01,-1.0608753225299785e+00,-7.0420009837813413e-01,3.5667522415184422e-01,-1.0608753225299785e+00,-1.4434169682093313e-17,-5.2223291907887402e-18,5.1582901342279538e-02,6.5731880513826252e-02,2.3942235616957316e-01,6.1913873834751332e-05,1.0609372364038130e+00,0.0000000000000000e+00,-2.1604614372737307e-01,4.6259292692714858e-17,7.7854540775851461e-17,3.7007434154171886e-16,2.7221237306677459e-01,-7.7901604692663046e-18
61,1.9947048541340691e+00,5.5402135412135900e-01,9.0939563173187077e-02,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,5.1764124940212829e-17,-3.7461044387986503e-01,1.8978301885778107e-01,-5.6439346273764612e-01,-3.7461044387986503e-01,0.0000000000000000e+00,-9.0528403330505497e-18,-3.7461044387986503e-01,1.8978301885778107e-01,-5.6439346273764612e-01,0.0000000000000000e+00,-2.5855606779213686e-01,3.7461044387986503e-01,2.5855606779213691e-01,0.0000000000000000e+00,7.3842223636157911e-01,5.1177648160392897e-01,-7.3842223636157911e-01,3.7402208377449231e-01,-1.1124443201360716e+00,-7.3842223636157911e-01,3.7402208377449231e-01,-1.1124443201360716e+00,-1.4875444837715558e-17,-5.2223291907887402e-18,5.3158872644250850e-02,7.0840622599869771e-02,2.5007788189272895e-01,5.5293362357267117e-05,1.1124996134984286e+00,0.0000000000000000e+00,-2.2664575475765014e-01,4.6259292692714858e-17,9.2402864783061498e-17,3.7007434154171886e-16,2.7058992462726694e-01,-1.1368741592817963e-17
62,2.0900870907044000e+00,5.8051339165478089e-01,9.5382236570330958e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,2.1397447381238390e-17,-3.7094407399825824e-01,1.8770638882976451e-01,-5.5865046282802278e-01,-3.7094407399825824e-01,0.0000000000000000e+00,-9.3419360288415071e-18,-3.7094407399825824e-01,1.8770638882976451e-01,-5.5865046282802278e-01,0.0000000000000000e+00,-2.5597445024166365e-01,3.7094407399825824e-01,2.5597445024166371e-01,0.0000000000000000e+00,7.7397856506174423e-01,5.3631501740080645e-01,-7.7397856506174423e-01,3.9202497576791612e-01,-1.1660035408296605e+00,-7.7397856506174423e-01,3.9202497576791612e-01,-1.1660035408296605e+00,-1.5752712293019719e-17,-5.2223291907887402e-18,5.4729279224386237e-02,7.6309145900467446e-02,2.6103444050297875e-01,4.7889859916327993e-05,1.1660514306895766e+00,0.0000000000000000e+00,-2.3766354766093778e-01,9.2518585385429716e-17,1.2617852778345908e-16,3.7007434154171886e-16,2.6874041944823956e-01,-1.2023626392055495e-17
63,2.1892840495107260e+00,6.0806495314454279e-01,9.9196958806325952e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.5882555789620685e-17,-3.6705323462173767e-01,1.8550488267999118e-01,-5.5255811730172888e-01,-3.6705323462173767e-01,0.0000000000000000e+00,-1.8083505873754375e-17,-3.6705323462173767e-01,1.8550488267999121e-01,-5.5255811730172888e-01,0.0000000000000000e+00,-2.5324045090537767e-01,3.6705323462173767e-01,2.5324045090537761e-01,0.0000000000000000e+00,8.1058210937292285e-01,5.6157130218713169e-01,-8.1058210937292285e-01,4.1053568733092100e-01,-1.2211177967038440e+00,-8.1058210937292285e-01,4.1053568733092100e-01,-1.2211177967038440e+00,-1.7112972508348262e-17,-5.2223291907887402e-18,5.6274436915440443e-02,8.2109929546364230e-02,2.7219104120646831e-01,3.9720337352000534e-05,1.2211575170411959e+00,0.0000000000000000e+00,-2.4901080718579116e-01,9.2518585385429716e-17,1.3075923700388357e-16,3.7007434154171886e-16,2.6667548276907560e-01,-8.2561590998431658e-18
64,2.2906288159300088e+00,6.3621305967186070e-01,1.0134476641928281e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,1.2022263411320344e-17,-3.6300966577970872e-01,1.8321854149002845e-01,-5.4622820726973720e-01,-3.6300966577970867e-01,-5.5511151231257827e-17,-1.3166048737051396e-19,-3.6300966577970872e-01,1.8321854149002842e-01,-5.4622820726973709e-01,5.5511151231257827e-17,-2.5040444323712924e-01,3.6300966577970872e-01,2.5040444323712929e-01,0.0000000000000000e+00,8.4757613642920726e-01,5.8709218926470008e-01,-8.4757613642920726e-01,4.2921978197883537e-01,-1.2767959184080429e+00,-8.4757613642920726e-01,4.2921978197883537e-01,-1.2767959184080429e+00,-1.8035978398426551e-17,-2.4094468631900864e-18,5.7762291721739814e-02,8.8149400921249718e-02,2.8333910846208066e-01,3.1019126234821393e-05,1.2768269375342776e+00,0.0000000000000000e+00,-2.6048394716450718e-01,4.6259292692714858e-17,6.8144193355954172e-17,3.7007434154171886e-16,2.6443476197788118e-01,-1.1418298471878044e-17
65,2.3938141856302591e+00,6.6487238645314661e-01,1.0318536970025027e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,6.5038384268489961e-17,-3.5883171324120100e-01,1.8086015103196409e-01,-5.3969186427316507e-01,-3.5883171324120100e-01,0.0000000000000000e+00,-1.6260878471980269e-18,-3.5883171324120106e-01,1.8086015103196407e-01,-5.3969186427316518e-01,5.5511151231257827e-17,-2.4747912607900494e-01,3.5883171324120106e-01,2.4747912607900491e-01,0.0000000000000000e+00,8.8481787120881283e-01,6.1277933934848283e-01,-8.8481787120881283e-01,4.4800357922276812e-01,-1.3328214504315812e+00,-8.8481787120881283e-01,4.4800357922276812e-01,-1.3328214504315812e+00,-1.8126665354297777e-17,3.3184917990937557e-18,5.9185198097806653e-02,9.4409250374588111e-02,2.9443104336835957e-01,2.1912617986230565e-05,1.3328433630495673e+00,0.0000000000000000e+00,-2.7203853186033000e-01,9.2518585385429716e-17,9.8565950552680160e-17,3.7007434154171886e-16,2.6203367192320903e-01,-1.7246140919294022e-17
66,2.4991979243125275e+00,6.9414230149151335e-01,1.0538373868226847e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.0444881294181322e-17,-3.5451096511920094e-01,1.7842649058513130e-01,-5.3293745570433226e-01,-3.5451096511920099e-01,5.5511151231257827e-17,-3.0380194541618802e-17,-3.5451096511920094e-01,1.7842649058513130e-01,-5.3293745570433226e-01,0.0000000000000000e+00,-2.4445844394425267e-01,3.5451096511920094e-01,2.4445844394425265e-01,0.0000000000000000e+00,9.2240523041243383e-01,6.3870044951214344e-01,-9.2240523041243383e-01,4.6693506399887102e-01,-1.3893402944113051e+00,-9.2240523041243383e-01,4.6693506399887102e-01,-1.3893402944113051e+00,-1.9813136204024759e-17,6.2434781267471359e-18,6.0545207081501858e-02,1.0091072084212224e-01,3.0549152035724708e-01,1.2384282000177382e-05,1.3893526786933050e+00,0.0000000000000000e+00,-2.8370478090029039e-01,9.2518585385429716e-17,1.1490569929230976e-16,5.5511151231257827e-16,2.5947191497807115e-01,-2.2548073424167976e-17
67,2.6072215291133105e+00,7.2414542886384881e-01,1.0802360480078299e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.5682974460819728e-17,-3.5003495982007993e-01,1.7591135204958164e-01,-5.2594631186966156e-01,-3.5003495982007993e-01,0.0000000000000000e+00,-6.2442537926022905e-18,-3.5003495982007993e-01,1.7591135204958161e-01,-5.2594631186966156e-01,0.0000000000000000e+00,-2.4133356487627242e-01,3.5003495982007993e-01,2.4133356487627242e-01,0.0000000000000000e+00,9.6045902569225539e-01,6.6493895150024684e-01,-9.6045902569225539e-01,4.8607348953823815e-01,-1.4465325152304938e+00,-9.6045902569225539e-01,4.8607348953823815e-01,-1.4465325152304938e+00,-2.1791288670476055e-17,6.2434781267471359e-18,6.1844401873197244e-02,1.0768119367301532e-01,3.1655026704196310e-01,2.3730499374985392e-06,1.4465348882804310e+00,0.0000000000000000e+00,-2.9552007419200854e-01,9.2518585385429716e-17,1.2777952137992575e-16,3.7007434154171886e-16,2.5674523172109753e-01,-2.4274828699904729e-17
68,2.7179007312087800e+00,7.5488613784188097e-01,1.1067920209546944e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,6.3939431025854592e-17,-3.4540872634539538e-01,1.7331773980101986e-01,-5.1872646614641527e-01,-3.4540872634539538e-01,0.0000000000000000e+00,6.2744147573108131e-17,-3.4540872634539549e-01,1.7331773980101983e-01,-5.1872646614641527e-01,5.5511151231257827e-17,-2.3810789531158397e-01,3.4540872634539549e-01,2.3810789531158402e-01,0.0000000000000000e+00,9.9894460183581879e-01,6.9147105063278624e-01,-9.9894460183581879e-01,5.0539968815551317e-01,-1.5043442899913322e+00,-9.9894460183581879e-01,5.0539968815551317e-01,-1.5043442899913322e+00,-1.8664607089423472e-17,9.3154430895854121e-18,6.3079099133476882e-02,1.1472172906979833e-01,3.2759073157962432e-01,-8.1283726136582857e-06,1.5043361616187183e+00,0.0000000000000000e+00,-3.0747355120303255e-01,9.2518585385429716e-17,1.5398161428419727e-16,3.7007434154171886e-16,2.5385898606604274e-01,-2.4341347401119221e-17
69,2.8279827908697515e+00,7.8546099287942761e-01,1.1008205966097151e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,2.6885982726956133e-17,-3.4077762643468362e-01,1.7072344122339100e-01,-5.1150106765807468e-01,-3.4077762643468362e-01,0.0000000000000000e+00,3.3138058866296376e-17,-3.4077762643468368e-01,1.7072344122339100e-01,-5.1150106765807468e-01,0.0000000000000000e+00,-2.3488248766057193e-01,3.4077762643468368e-01,2.3488248766057193e-01,0.0000000000000000e+00,1.0367130053484594e+00,7.1750492841148961e-01,-1.0367130053484592e+00,5.2433606906319330e-01,-1.5610490744116530e+00,-1.0367130053484594e+00,5.2433606906319330e-01,-1.5610490744116530e+00,-1.3387151704579416e-17,1.2370834020429680e-17,6.4213624342074629e-02,1.2182049309233144e-01,3.3828332754848173e-01,-1.8624080305507107e-05,1.5610304503313470e+00,0.0000000000000000e+00,-3.1920807693696984e-01,9.2518585385429716e-17,1.1991779233329541e-16,3.7007434154171886e-16,2.5090729679060630e-01,-2.5673352892641883e-17
70,2.9397294736433883e+00,8.1649819037784965e-01,1.1174668277363686e-01,3.8857805861880479e-15,0.0000000000000000e+00,0.0000000000000000e+00,3.6474038198059192e-17,-3.3604857696512541e-01,1.6808389771982177e-01,-5.0413247468494715e-01,-3.3604857696512547e-01,5.5511151231257827e-17,3.4228041269527462e-17,-3.3604857696512547e-01,1.6808389771982177e-01,-5.0413247468494726e-01,-5.5511151231257827e-17,-2.3159226447297324e-01,3.3604857696512547e-01,2.3159226447297329e-01,0.0000000000000000e+00,1.0745295468705611e+00,7.4356843148577867e-01,-1.0745295468705609e+00,5.4326636717632693e-01,-1.6177959140468883e+00,-1.0745295468705611e+00,5.4326636717632693e-01,-1.6177959140468883e+00,-9.6231825937919346e-18,9.2692405169103053e-18,6.5273361633242516e-02,1.2911673219219785e-01,3.4884700249019973e-01,-2.9270860686825273e-05,1.6177666431862010e+00,0.0000000000000000e+00,-3.3096111538478246e-01,9.2518585385429716e-17,1.8864491916814314e-16,7.4014868308343773e-16,2.4783918815114916e-01,-2.5260285314512329e-17
71,3.0577585891775123e+00,8.4928030863381021e-01,1.1802911553412399e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,2.6925822382700504e-17,-3.3102866305943196e-01,1.6529526095106009e-01,-4.9632392401049208e-01,-3.3102866305943202e-01,5.5511151231257827e-17,2.0823315264927052e-17,-3.3102866305943202e-01,1.6529526095106012e-01,-4.9632392401049213e-01,0.0000000000000000e+00,-2.2810304017486990e-01,3.3102866305943202e-01,2.2810304017486990e-01,0.0000000000000000e+00,1.1138968151870827e+00,7.7069714659716593e-01,-1.1138968151870825e+00,5.6294059079404424e-01,-1.6768374059811271e+00,-1.1138968151870827e+00,5.6294059079404424e-01,-1.6768374059811271e+00,-6.3743511334342427e-18,5.9932744758571258e-18,6.6295930106495649e-02,1.3691293261693580e-01,3.5969088451647718e-01,-4.0843554135583382e-05,1.6767965624269912e+00,0.0000000000000000e+00,-3.4319966858991680e-01,9.2518585385429716e-17,1.5145945186686901e-16,2.2204460492503131e-16,2.4453084431444438e-01,-2.9354833189913069e-17
