step,t_dless,t_phys_s,dt_dless,min_cone_margin_MPa,max_cone_violation_MPa,max_positive_friction_power,max_abs_normal_power_closed,p_contact_total,p_contact_pert,p_offset,p_contact_metric,p_contact_metric_mismatch,p_normal_total,p_tangent_total,p_tangent_pert,p_tangent_offset,p_cross_metric,p_friction_lumped,d_fric_rate,d_fric_lumped_rate,friction_injection_rate,D_fric,D_fric_lumped,W_contact_total,W_contact_pert,W_offset_external,W_tangent_total,W_tangent_pert,W_tangent_offset,W_normal_total,W_cross_metric,KE,W_elastic,D_vis,bulk_residual_pert,bulk_residual_total,interface_residual_D_fric_plus_W_tangent,coulomb_lumped_residual,endpoint_res_inf,endpoint_res_l2,endpoint_force_res_inf,max_abs_vt,min_gap
104,7.1811319522829660e+00,1.9945308901627419e+00,1.6753203918768200e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.4576572982393120e-17,-1.9700236347074312e-01,9.3147903228683659e-02,-2.9015026669942678e-01,-1.9700236347074296e-01,-1.6653345369377348e-16,-2.2954380724055627e-17,-1.9700236347074290e-01,9.3147903228683659e-02,-2.9015026669942656e-01,-2.7755575615628914e-17,-1.3240810237643405e-01,1.9700236347074290e-01,1.3240810237643408e-01,0.0000000000000000e+00,2.3756962147425962e+00,1.5994623409571518e+00,-2.3756962147425966e+00,1.1794420079515300e+00,-3.5551382226941275e+00,-2.3756962147425962e+00,1.1794420079515300e+00,-3.5551382226941266e+00,-1.2741003990552363e-17,-2.3154630819320953e-17,7.5829681895031101e-02,4.4944553716205105e-01,6.5374685785273878e-01,-4.1993104170900963e-04,3.5547182916524176e+00,0.0000000000000000e+00,-7.7623387378544439e-01,9.2518585385429716e-17,2.3527523559637512e-16,3.7007434154171886e-16,1.3811483073699879e-01,-5.1584246553763431e-17
105,7.3578627467967781e+00,2.0436171667056398e+00,1.7673079451381213e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,3.5110557559600787e-17,-1.9103484937189333e-01,9.0145805103210908e-02,-2.8118065447510421e-01,-1.9103484937189313e-01,-1.9428902930940239e-16,1.0709519415173667e-17,-1.9103484937189316e-01,9.0145805103210908e-02,-2.8118065447510410e-01,2.7755575615628914e-17,-1.2839575900697142e-01,1.9103484937189316e-01,1.2839575900697142e-01,0.0000000000000000e+00,2.4099852772058985e+00,1.6225083777744316e+00,-2.4099852772058989e+00,1.1956388293029694e+00,-3.6056241065088690e+00,-2.4099852772058985e+00,1.1956388293029694e+00,-3.6056241065088681e+00,-1.3823026024467435e-17,-2.3154630819320953e-17,7.4986260556304238e-02,4.6075465881434202e-01,6.5946669822358706e-01,-4.3121170873594572e-04,3.6051928948001324e+00,0.0000000000000000e+00,-7.8747689943146693e-01,9.2518585385429716e-17,1.8673519112425255e-16,5.5511151231257827e-16,1.3391125713096694e-01,-5.3784460870651428e-17
106,7.5410971805721179e+00,2.0945098032335356e+00,1.8323443377533977e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,4.3549763471565337e-17,-1.8498183129421664e-01,8.7110784486958484e-02,-2.7209261578117511e-01,-1.8498183129421644e-01,-1.9428902930940239e-16,-2.7544150653798737e-19,-1.8498183129421647e-01,8.7110784486958484e-02,-2.7209261578117494e-01,2.7755575615628914e-17,-1.2432614084413142e-01,1.8498183129421647e-01,1.2432614084413143e-01,0.0000000000000000e+00,2.4444348789918671e+00,1.6456620548853540e+00,-2.4444348789918675e+00,1.2118785847162206e+00,-3.6563134637080887e+00,-2.4444348789918671e+00,1.2118785847162206e+00,-3.6563134637080879e+00,-1.2867084845689115e-17,-1.8068853637282562e-17,7.4084403355401757e-02,4.7224274289634410e-01,6.6510864360953781e-01,-4.4279485493681214e-04,3.6558706688531513e+00,0.0000000000000000e+00,-7.9877282410651307e-01,9.2518585385429716e-17,2.0811541155596456e-16,5.5511151231257827e-16,1.2963705727162647e-01,-5.2188364914711233e-17
107,7.7221265689382284e+00,2.1447899971531985e+00,1.8102938836611049e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.2514920768901366e-17,-1.7913711061206988e-01,8.4187360421259627e-02,-2.6332447103332951e-01,-1.7913711061206969e-01,-1.9428902930940239e-16,-2.6467486348016417e-18,-1.7913711061206972e-01,8.4187360421259627e-02,-2.6332447103332934e-01,2.7755575615628914e-17,-1.2039675419575159e-01,1.7913711061206972e-01,1.2039675419575159e-01,0.0000000000000000e+00,2.4773929936647723e+00,1.6678130728894809e+00,-2.4773929936647727e+00,1.2273835839167127e+00,-3.7047765775814860e+00,-2.4773929936647723e+00,1.2273835839167127e+00,-3.7047765775814852e+00,-1.3131585992677210e-17,-1.3044278759835929e-17,7.3169449438105813e-02,4.8334902510210198e-01,6.7041137974206633e-01,-4.5372963443868208e-04,3.7043228479470467e+00,0.0000000000000000e+00,-8.0957992077529140e-01,9.2518585385429716e-17,1.8544149783183460e-16,1.1102230246251565e-15,1.2550006846878781e-01,-5.2377265016388560e-17
108,7.9024551633563647e+00,2.1948755483360114e+00,1.8032859441813631e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.0809207015748071e-17,-1.7344499489602011e-01,8.1351949418882241e-02,-2.5479694431490235e-01,-1.7344499489601989e-01,-2.2204460492503131e-16,8.4495088558839116e-18,-1.7344499489601989e-01,8.1351949418882241e-02,-2.5479694431490213e-01,0.0000000000000000e+00,-1.1657013529008078e-01,1.7344499489601989e-01,1.1657013529008077e-01,0.0000000000000000e+00,2.5091833114164026e+00,1.6891790259417898e+00,-2.5091833114164031e+00,1.2423093194489232e+00,-3.7514926308653269e+00,-2.5091833114164026e+00,1.2423093194489232e+00,-3.7514926308653260e+00,-1.2608384195470590e-17,-1.0541716790819599e-17,7.2237428211471458e-02,4.9416589534223870e-01,6.7544206761638947e-01,-4.6392827882368870e-04,3.7510287025865026e+00,0.0000000000000000e+00,-8.2000428547461279e-01,9.2518585385429716e-17,1.8355673350758474e-16,7.4014868308343773e-16,1.2146526470406646e-01,-5.1798455861548132e-17
109,8.0837231713172244e+00,2.2452220179007796e+00,1.8126800796085973e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.4243853405447011e-17,-1.6785341302142909e-01,7.8577838797669886e-02,-2.4643125181909897e-01,-1.6785341302142889e-01,-1.9428902930940239e-16,3.6406944704874358e-17,-1.6785341302142892e-01,7.8577838797669899e-02,-2.4643125181909881e-01,0.0000000000000000e+00,-1.1281125394579576e-01,1.6785341302142892e-01,1.1281125394579575e-01,0.0000000000000000e+00,2.5401165526781071e+00,1.7099687796868308e+00,-2.5401165526781075e+00,1.2568043965107314e+00,-3.7969209491888396e+00,-2.5401165526781071e+00,1.2568043965107314e+00,-3.7969209491888387e+00,-8.5428642048968565e-18,-1.0541716790819599e-17,7.1282542181651309e-02,5.0478616394532783e-01,6.8026208604462823e-01,-4.7360433912402300e-04,3.7964473448497147e+00,0.0000000000000000e+00,-8.3014777299127629e-01,9.2518585385429716e-17,1.4810199912361139e-16,7.4014868308343773e-16,1.1749723427177497e-01,-5.2956862528173920e-17
110,8.2721458239474543e+00,2.2975556616180381e+00,1.8842265263022995e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.3042820963545349e-17,-1.6217757121863838e-01,7.5774988662498238e-02,-2.3795255988113662e-01,-1.6217757121863824e-01,-1.3877787807814457e-16,-1.3550632682759678e-17,-1.6217757121863818e-01,7.5774988662498238e-02,-2.3795255988113642e-01,-5.5511151231257827e-17,-1.0899587302383409e-01,1.6217757121863818e-01,1.0899587302383407e-01,0.0000000000000000e+00,2.5712092094284467e+00,1.7308655233047847e+00,-2.5712092094284471e+00,1.2713461811062419e+00,-3.8425553905346899e+00,-2.5712092094284467e+00,1.2713461811062419e+00,-3.8425553905346890e+00,-6.3895407346213257e-18,-1.5771495973595326e-17,7.0273414806652057e-02,5.1555199213924396e-01,6.8503748413879240e-01,-4.8329002155345080e-04,3.8420721005131355e+00,0.0000000000000000e+00,-8.4034368612366195e-01,9.2518585385429716e-17,2.1087338023975632e-16,7.4014868308343773e-16,1.1346679161773603e-01,-5.4607597692545468e-17
111,8.4673711256041706e+00,2.3517787140954223e+00,1.9522530165671625e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.7106551582471983e-17,-1.5644455939130519e-01,7.2954279866330476e-02,-2.2939883925763566e-01,-1.5644455939130497e-01,-2.2204460492503131e-16,1.5883108424286321e-17,-1.5644455939130500e-01,7.2954279866330490e-02,-2.2939883925763549e-01,0.0000000000000000e+00,-1.0514218870779550e-01,1.5644455939130500e-01,1.0514218870779550e-01,0.0000000000000000e+00,2.6023107602098627e+00,1.7517681071536557e+00,-2.6023107602098632e+00,1.2858640392631036e+00,-3.8881747994729676e+00,-2.6023107602098627e+00,1.2858640392631036e+00,-3.8881747994729667e+00,-6.1618615944980699e-18,-2.1190086595812279e-17,6.9212565106172672e-02,5.2640777651720261e-01,6.8975062816649446e-01,-4.9306947323390915e-04,3.8876817299997328e+00,0.0000000000000000e+00,-8.5054265305620702e-01,9.2518585385429716e-17,2.6139570498104648e-16,1.6653345369377348e-15,1.0939281918702023e-01,-5.4367082383508581e-17
112,8.6677957036360240e+00,2.4074458449445193e+00,2.0042457803185343e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.5930932814288939e-17,-1.5071415064367141e-01,7.0144903353925397e-02,-2.2085905399759681e-01,-1.5071415064367125e-01,-1.6653345369377348e-16,1.6835652757010716e-17,-1.5071415064367122e-01,7.0144903353925411e-02,-2.2085905399759664e-01,-5.5511151231257827e-17,-1.0129036626468557e-01,1.5071415064367122e-01,1.0129036626468559e-01,0.0000000000000000e+00,2.6330918376336472e+00,1.7724551860148541e+00,-2.6330918376336476e+00,1.3002043359699149e+00,-3.9332961736035634e+00,-2.6330918376336472e+00,1.3002043359699149e+00,-3.9332961736035625e+00,-2.8830396427548474e-18,-2.6752986126605904e-17,6.8109666782965622e-02,5.3723226040992011e-01,6.9435964691423468e-01,-5.0276186279463175e-04,3.9327934117407679e+00,0.0000000000000000e+00,-8.6063665161879310e-01,1.3877787807814457e-16,2.4372984875378742e-16,9.2518585385429718e-16,1.0531875568265228e-01,-5.7556548785193474e-17
113,8.8679423433303111e+00,2.4630357795237909e+00,2.0014663969428703e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.0957809123941116e-17,-1.4514783248516883e-01,6.7424475030163938e-02,-2.1257230751533276e-01,-1.4514783248516863e-01,-1.9428902930940239e-16,2.9316496099140549e-17,-1.4514783248516866e-01,6.7424475030163966e-02,-2.1257230751533263e-01,0.0000000000000000e+00,-9.7548931910208678e-02,1.4514783248516866e-01,9.7548931910208678e-02,0.0000000000000000e+00,2.6626997285019098e+00,1.7923536946992917e+00,-2.6626997285019103e+00,1.3139713603741185e+00,-3.9766710888760297e+00,-2.6626997285019098e+00,1.3139713603741185e+00,-3.9766710888760288e+00,1.7355591113597567e-18,-3.2308171318854724e-17,6.6996488999385775e-02,5.4771433540601122e-01,6.9874862220542722e-01,-5.1191376329429161e-04,3.9761591751127345e+00,0.0000000000000000e+00,-8.7034603380261810e-01,5.5511151231257827e-17,1.8200548080610225e-16,9.2518585385429718e-16,1.0136008324658810e-01,-5.7365027733851151e-17
114,9.0635440621764989e+00,2.5173633803811488e+00,1.9560171884618782e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,5.0987280043960556e-17,-1.3985658916325308e-01,6.4846759243598881e-02,-2.0470334840685195e-01,-1.3985658916325289e-01,-1.9428902930940239e-16,1.7075328460488351e-17,-1.3985658916325289e-01,6.4846759243598895e-02,-2.0470334840685178e-01,-2.7755575615628914e-17,-9.3992461405496705e-02,1.3985658916325289e-01,9.3992461405496733e-02,0.0000000000000000e+00,2.6905734058785074e+00,1.8110866075806646e+00,-2.6905734058785078e+00,1.3269076007630460e+00,-4.0174810066415549e+00,-2.6905734058785074e+00,1.3269076007630460e+00,-4.0174810066415541e+00,6.2727194234968590e-18,-3.5022690467845900e-17,6.5898976673341381e-02,5.5763969180835737e-01,7.0284877136040291e-01,-5.2016092094420152e-04,4.0169608457206092e+00,0.0000000000000000e+00,-8.7948679829784271e-01,9.2518585385429716e-17,1.9653395379874245e-16,7.4014868308343773e-16,9.7597119054815704e-02,-5.6393835720974164e-17
115,9.2639246489016447e+00,2.5730182928194560e+00,2.0038058672514580e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.9810497425427431e-17,-1.3458385637922643e-01,6.2290150127094823e-02,-1.9687400650632125e-01,-1.3458385637922626e-01,-1.6653345369377348e-16,-9.2678684640279695e-18,-1.3458385637922626e-01,6.2290150127094823e-02,-1.9687400650632109e-01,0.0000000000000000e+00,-9.0448494691418427e-02,1.3458385637922626e-01,9.0448494691418427e-02,0.0000000000000000e+00,2.7180696746279636e+00,1.8295658010800879e+00,-2.7180696746279640e+00,1.3396454850101067e+00,-4.0577151596380716e+00,-2.7180696746279636e+00,1.3396454850101067e+00,-4.0577151596380707e+00,7.0549511309587764e-18,-3.7803529731222836e-17,6.4766385742785107e-02,5.6747895898853695e-01,7.0687209289989195e-01,-5.2804737889267095e-04,4.0571871122591778e+00,0.0000000000000000e+00,-8.8850387354787563e-01,9.2518585385429716e-17,2.7056743541734523e-16,1.1102230246251565e-15,9.3850279099381234e-02,-5.5729690713629437e-17
116,9.4748285536641657e+00,2.6315960150643534e+00,2.1090390476252097e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.5700957198302696e-17,-1.2919492655981935e-01,5.9688024698947954e-02,-1.8888295125876731e-01,-1.2919492655981915e-01,-1.9428902930940239e-16,-1.0932046693488906e-17,-1.2919492655981915e-01,5.9688024698947961e-02,-1.8888295125876711e-01,0.0000000000000000e+00,-8.6826476499906519e-02,1.2919492655981915e-01,8.6826476499906532e-02,0.0000000000000000e+00,2.7458856622856387e+00,1.8482597929005449e+00,-2.7458856622856391e+00,1.3525083216934157e+00,-4.0983939839790553e+00,-2.7458856622856387e+00,1.3525083216934157e+00,-4.0983939839790544e+00,4.9248306396628050e-18,-3.7803529731222836e-17,6.3566819813345651e-02,5.7747446147084591e-01,7.1093097043633791e-01,-5.3606997288624392e-04,4.0978579140061688e+00,0.0000000000000000e+00,-8.9762586938509381e-01,1.3877787807814457e-16,3.2883166934853027e-16,5.5511151231257827e-16,9.0024082846793918e-02,-5.6433917720495741e-17
117,9.6860418177620264e+00,2.6902596606364635e+00,2.1121326409786079e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.5706824213065865e-17,-1.2396375251389935e-01,5.7168473512336060e-02,-1.8113222602623541e-01,-1.2396375251389916e-01,-1.9428902930940239e-16,2.5195794634905587e-17,-1.2396375251389920e-01,5.7168473512336060e-02,-1.8113222602623524e-01,1.3877787807814457e-17,-8.3310516996508363e-02,1.2396375251389920e-01,8.3310516996508363e-02,0.0000000000000000e+00,2.7726208977565703e+00,1.8662273877706321e+00,-2.7726208977565707e+00,1.3648491429025413e+00,-4.1374700406591121e+00,-2.7726208977565703e+00,1.3648491429025413e+00,-4.1374700406591112e+00,6.4311770201506851e-18,-3.6337943300549842e-17,6.2359216494365065e-02,5.8711358712282935e-01,7.1483261903453665e-01,-5.4372025081028674e-04,4.1369263204083015e+00,0.0000000000000000e+00,-9.0639350998593815e-01,9.2518585385429716e-17,1.7724011203764300e-16,7.4014868308343773e-16,8.6311951248229962e-02,-5.8434872175866969e-17
118,9.8916213284544696e+00,2.7473585535666047e+00,2.0557951069244318e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,4.2106610565586413e-17,-1.1902799409295872e-01,5.4798170701161060e-02,-1.7382616479411978e-01,-1.1902799409295854e-01,-1.8041124150158794e-16,-2.5560456182497074e-17,-1.1902799409295853e-01,5.4798170701161060e-02,-1.7382616479411958e-01,1.3877787807814457e-17,-7.9993126862153749e-02,1.1902799409295853e-01,7.9993126862153763e-02,0.0000000000000000e+00,2.7975979599414402e+00,1.8830133293700104e+00,-2.7975979599414407e+00,1.3763581668681841e+00,-4.1739561268096246e+00,-2.7975979599414402e+00,1.3763581668681841e+00,-4.1739561268096237e+00,6.3936935488895816e-18,-3.3484954473525793e-17,6.1179014806381375e-02,5.9613929942296096e-01,7.1848931813567629e-01,-5.5053450316555619e-04,4.1734055923064588e+00,0.0000000000000000e+00,-9.1458463057142980e-01,5.5511151231257827e-17,1.9084411222388565e-16,1.1102230246251565e-15,8.2812652096688130e-02,-5.9573719969173012e-17
119,1.0097676706889892e+01,2.8045896168731308e+00,2.0605537843542265e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.9218669031268921e-17,-1.1423083921154961e-01,5.2503576639295668e-02,-1.6673441585084528e-01,-1.1423083921154945e-01,-1.6653345369377348e-16,-1.8459946824494289e-17,-1.1423083921154942e-01,5.2503576639295682e-02,-1.6673441585084509e-01,-1.3877787807814457e-17,-7.6768902685847504e-02,1.1423083921154942e-01,7.6768902685847504e-02,0.0000000000000000e+00,2.8216300785264230e+00,1.8991641590314197e+00,-2.8216300785264234e+00,1.3874132179456942e+00,-4.2090432964721174e+00,-2.8216300785264230e+00,1.3874132179456942e+00,-4.2090432964721165e+00,1.8583731486468701e-18,-3.3484954473525793e-17,5.9992400373986704e-02,6.0483422677665188e-01,7.2202980457493626e-01,-5.5678622011945400e-04,4.2084865102519977e+00,0.0000000000000000e+00,-9.2246591949500334e-01,1.3877787807814457e-16,2.4656680347894312e-16,9.2518585385429718e-16,7.9416551169984542e-02,-6.1394611948144618e-17
120,1.0317423476947534e+01,2.8656234098469691e+00,2.1974677005764143e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.1203499471403605e-17,-1.0927708931379582e-01,5.0144564839528658e-02,-1.5942165415332449e-01,-1.0927708931379562e-01,-1.9428902930940239e-16,1.1862261028111363e-17,-1.0927708931379565e-01,5.0144564839528658e-02,-1.5942165415332432e-01,1.3877787807814457e-17,-7.3439429740917245e-02,1.0927708931379565e-01,7.3439429740917259e-02,0.0000000000000000e+00,2.8461876512142825e+00,1.9156680569746827e+00,-2.8461876512142830e+00,1.3986915167168898e+00,-4.2448791679311721e+00,-2.8461876512142825e+00,1.3986915167168898e+00,-4.2448791679311713e+00,1.1334630768417072e-18,-3.3484954473525793e-17,5.8723984008142736e-02,6.1372093750594303e-01,7.2568343129402768e-01,-5.6316390877642064e-04,4.2443160040223962e+00,0.0000000000000000e+00,-9.3051959423959985e-01,1.3877787807814457e-16,2.5269601751361068e-16,9.2518585385429718e-16,7.5915846686675240e-02,-6.1202238047328045e-17
121,1.0545802472427349e+01,2.9290547691612927e+00,2.2837899547981522e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.5797123101562057e-17,-1.0430575741805476e-01,4.7783949146509214e-02,-1.5208970656456397e-01,-1.0430575741805459e-01,-1.6653345369377348e-16,-1.6696294140311028e-19,-1.0430575741805458e-01,4.7783949146509214e-02,-1.5208970656456378e-01,-1.3877787807814457e-17,-7.0098124772964343e-02,1.0430575741805458e-01,7.0098124772964329e-02,0.0000000000000000e+00,2.8705765692084522e+00,1.9320585382314375e+00,-2.8705765692084526e+00,1.4098739245433711e+00,-4.2804504937518226e+00,-2.8705765692084522e+00,1.4098739245433711e+00,-4.2804504937518217e+00,2.4689432912814248e-18,-3.3484954473525793e-17,5.7403674030749988e-02,6.2253773909534804e-01,7.2936292330498309e-01,-5.6958811229002038e-04,4.2798809056395335e+00,0.0000000000000000e+00,-9.3851803097701469e-01,9.2518585385429716e-17,2.3189705451258426e-16,1.2952601953960161e-15,7.2407871893038794e-02,-6.2803387119456592e-17
122,1.0768988311079800e+01,2.9910437497840023e+00,2.2318583865245145e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.9074974303345245e-17,-9.9619205651673315e-02,4.5563580977986913e-02,-1.4518278662966022e-01,-9.9619205651673148e-02,-1.6653345369377348e-16,1.5438183822726164e-17,-9.9619205651673148e-02,4.5563580977986913e-02,-1.4518278662966005e-01,-1.3877787807814457e-17,-6.6948200934831531e-02,9.9619205651673148e-02,6.6948200934831545e-02,0.0000000000000000e+00,2.8933331511608960e+00,1.9473519378001032e+00,-2.8933331511608964e+00,1.4202908479418563e+00,-4.3136239991027514e+00,-2.8933331511608960e+00,1.4202908479418563e+00,-4.3136239991027505e+00,4.1731034111038820e-18,-3.6582280184053628e-17,5.6112471368912384e-02,6.3074546226633954e-01,7.3285751715358294e-01,-5.7539715302157290e-04,4.3130486019497312e+00,0.0000000000000000e+00,-9.4598121336079277e-01,1.3877787807814457e-16,2.9886510498276502e-16,1.2952601953960161e-15,6.9105573146374805e-02,-5.9429268622250381e-17
123,1.0985435302675361e+01,3.0511610423903437e+00,2.1644699159556069e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.2699732213999417e-17,-9.5231673062091987e-02,4.3491248472998442e-02,-1.3872292153509042e-01,-9.5231673062091807e-02,-1.8041124150158794e-16,1.7255284810928447e-17,-9.5231673062091834e-02,4.3491248472998442e-02,-1.3872292153509028e-01,1.3877787807814457e-17,-6.3999229176194550e-02,9.5231673062091834e-02,6.3999229176194550e-02,0.0000000000000000e+00,2.9144205944145689e+00,1.9615235264524540e+00,-2.9144205944145694e+00,1.4299286729027172e+00,-4.3443492673172850e+00,-2.9144205944145689e+00,1.4299286729027172e+00,-4.3443492673172841e+00,7.7113048763930664e-18,-3.6582280184053628e-17,5.4860403088318015e-02,6.3832419849007727e-01,7.3616363822857001e-01,-5.8043309575195323e-04,4.3437688342215344e+00,0.0000000000000000e+00,-9.5289706796211493e-01,1.3877787807814457e-16,3.3177943868258724e-16,1.1102230246251565e-15,6.6019508683975409e-02,-5.9779085978302621e-17
124,1.1208315798111235e+01,3.1130652151468827e+00,2.2288049543587363e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,6.2924041562277277e-17,-9.0871128271041046e-02,4.1439831050987280e-02,-1.3231095932202833e-01,-9.0871128271040907e-02,-1.3877787807814457e-16,-2.2933051026154666e-17,-9.0871128271040866e-02,4.1439831050987287e-02,-1.3231095932202816e-01,-1.3877787807814457e-17,-6.1068370486310711e-02,9.0871128271040866e-02,6.1068370486310725e-02,0.0000000000000000e+00,2.9351599366961354e+00,1.9754610907403314e+00,-2.9351599366961358e+00,1.4393934134438220e+00,-4.3745533501399558e+00,-2.9351599366961354e+00,1.4393934134438220e+00,-4.3745533501399549e+00,7.0785732028837245e-18,-3.6582280184053628e-17,5.3572280447430003e-02,6.4574155482244833e-01,7.3949438728404060e-01,-5.8519088990305335e-04,4.3739681592500546e+00,0.0000000000000000e+00,-9.5969884595580401e-01,1.3877787807814457e-16,4.0370344528919833e-16,1.2952601953960161e-15,6.2959095197407819e-02,-6.0000769239458756e-17
125,1.1441237714278305e+01,3.1777583526463857e+00,2.3292191616707036e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.2080386639251622e-17,-8.6482457210146621e-02,3.9381692838136056e-02,-1.2586415004828266e-01,-8.6482457210146482e-02,-1.3877787807814457e-16,-2.3941657048960600e-17,-8.6482457210146441e-02,3.9381692838136056e-02,-1.2586415004828250e-01,-1.3877787807814457e-17,-5.8118573653019180e-02,8.6482457210146441e-02,5.8118573653019180e-02,0.0000000000000000e+00,2.9558147051808246e+00,1.9893417164458465e+00,-2.9558147051808250e+00,1.4488059655497205e+00,-4.4046206707305435e+00,-2.9558147051808246e+00,1.4488059655497205e+00,-4.4046206707305426e+00,1.6194997905697777e-18,-3.9814721112409778e-17,5.2228483293865563e-02,6.5308080523773326e-01,7.4290676221025076e-01,-5.8991480787096151e-04,4.4040307559226743e+00,0.0000000000000000e+00,-9.6647298873497811e-01,1.3877787807814457e-16,2.8092762284379953e-16,1.2952601953960161e-15,5.9885173833338919e-02,-6.1631850319374617e-17
126,1.1675691407826578e+01,3.2428769352322573e+00,2.3445369354827328e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.7461700720017362e-17,-8.2235752111890825e-02,3.7394913151953715e-02,-1.1963066526384454e-01,-8.2235752111890659e-02,-1.6653345369377348e-16,-1.1182220820581369e-17,-8.2235752111890645e-02,3.7394913151953715e-02,-1.1963066526384436e-01,0.0000000000000000e+00,-5.5264159679158646e-02,8.2235752111890645e-02,5.5264159679158632e-02,0.0000000000000000e+00,2.9755930088530258e+00,2.0026332167530105e+00,-2.9755930088530262e+00,1.4578062449759590e+00,-4.4333992538289833e+00,-2.9755930088530258e+00,1.4578062449759590e+00,-4.4333992538289824e+00,-2.4979616585565072e-18,-4.1441570417320425e-17,5.0879448662988075e-02,6.6005091660812165e-01,7.4628151697554268e-01,-5.9436272930657452e-04,4.4328048910996785e+00,0.0000000000000000e+00,-9.7295979210001526e-01,1.3877787807814457e-16,4.2427615079732402e-16,1.6653345369377348e-15,5.6916238770351880e-02,-6.2870856853808650e-17
127,1.1906052488032683e+01,3.3068588107102963e+00,2.3036108020610513e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.1312951625780140e-17,-7.8225826662000814e-02,3.5523640801494796e-02,-1.1374946746349561e-01,-7.8225826662000661e-02,-1.5265566588595902e-16,2.1997370419826886e-17,-7.8225826662000675e-02,3.5523640801494789e-02,-1.1374946746349546e-01,-1.3877787807814457e-17,-5.2568860276108860e-02,7.8225826662000675e-02,5.2568860276108874e-02,0.0000000000000000e+00,2.9940750601619910e+00,2.0150534822324015e+00,-2.9940750601619914e+00,1.4662050434038507e+00,-4.4602801035658404e+00,-2.9940750601619910e+00,1.4662050434038507e+00,-4.4602801035658395e+00,-1.2522668864200961e-18,-4.3040021512460052e-17,4.9558631887387905e-02,6.6650031289873890e-01,7.4954777888679713e-01,-5.9831973092672186e-04,4.4596817838349150e+00,0.0000000000000000e+00,-9.7902157792958944e-01,2.3129646346357430e-16,4.4546041567876518e-16,2.0354088784794539e-15,5.4118262677820668e-02,-6.2631011839334917e-17
128,1.2139682160416285e+01,3.3717485246891008e+00,2.3362967238360177e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.5953832010612511e-17,-7.4318751810145328e-02,3.3706065426462997e-02,-1.0802481723660833e-01,-7.4318751810145176e-02,-1.5265566588595902e-16,-7.1620472788828491e-18,-7.4318751810145162e-02,3.3706065426462997e-02,-1.0802481723660816e-01,0.0000000000000000e+00,-4.9942658767152495e-02,7.4318751810145162e-02,4.9942658767152488e-02,0.0000000000000000e+00,3.0118945301081621e+00,2.0270283485372129e+00,-3.0118945301081625e+00,1.4742921001964762e+00,-4.4861866303046369e+00,-3.0118945301081621e+00,1.4742921001964762e+00,-4.4861866303046360e+00,4.8071895614171454e-19,-4.4661153021934469e-17,4.8224969285179796e-02,6.7264702475294946e-01,7.5281814097385047e-01,-6.0196518449640024e-04,4.4855846651201423e+00,0.0000000000000000e+00,-9.8486618157094918e-01,1.1102230246251565e-16,2.8395821348397772e-16,2.9605947323337509e-15,5.1397882053319341e-02,-6.1534096685087247e-17
