step,t_dless,t_phys_s,dt_dless,min_cone_margin_MPa,max_cone_violation_MPa,max_positive_friction_power,max_abs_normal_power_closed,p_contact_total,p_contact_pert,p_offset,p_contact_metric,p_contact_metric_mismatch,p_normal_total,p_tangent_total,p_tangent_pert,p_tangent_offset,p_cross_metric,p_friction_lumped,d_fric_rate,d_fric_lumped_rate,friction_injection_rate,D_fric,D_fric_lumped,W_contact_total,W_contact_pert,W_offset_external,W_tangent_total,W_tangent_pert,W_tangent_offset,W_normal_total,W_cross_metric,KE,W_elastic,D_vis,bulk_residual_pert,bulk_residual_total,interface_residual_D_fric_plus_W_tangent,coulomb_lumped_residual,endpoint_res_inf,endpoint_res_l2,endpoint_force_res_inf,max_abs_vt,min_gap
57,1.3326058087031583e+00,3.7012597283131188e-01,7.5258032821910570e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.5157752290778984e-17,-4.1978823562094142e-01,2.1382472171181935e-01,-6.3361295733276080e-01,-4.1978823562094131e-01,-1.1102230246251565e-16,3.6030779374560098e-17,-4.1978823562094136e-01,2.1382472171181932e-01,-6.3361295733276068e-01,0.0000000000000000e+00,-2.8541798733760432e-01,4.1978823562094136e-01,2.8541798733760432e-01,0.0000000000000000e+00,5.1343045451941993e-01,3.5004119552697466e-01,-5.1343045451941993e-01,2.5908972141832448e-01,-7.7252017593774469e-01,-5.1343045451941993e-01,2.5908972141832448e-01,-7.7252017593774469e-01,-5.7544277266866977e-19,3.9177131910218287e-18,4.2161093622137845e-02,3.8614668704352428e-02,1.7840321127522241e-01,8.9252183388233153e-05,7.7260942812113265e-01,0.0000000000000000e+00,-1.6338925899244527e-01,9.2518585385429716e-17,1.7809827686695220e-16,5.5511151231257827e-16,2.7665565262363279e-01,-2.7625678782761437e-17
58,1.4113771386689711e+00,3.9200439700176154e-01,7.8771329965812820e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,7.5114495221021156e-17,-4.1772246380506672e-01,2.1267254854885487e-01,-6.3039501235392159e-01,-4.1772246380506667e-01,-5.5511151231257827e-17,-2.0395470499289417e-17,-4.1772246380506661e-01,2.1267254854885484e-01,-6.3039501235392148e-01,-5.5511151231257827e-17,-2.8395708089928473e-01,4.1772246380506661e-01,2.8395708089928473e-01,0.0000000000000000e+00,5.4641637034661228e-01,3.7246641121417223e-01,-5.4641637034661228e-01,2.7588760002093549e-01,-8.2230397036754810e-01,-5.4641637034661228e-01,2.7588760002093549e-01,-8.2230397036754810e-01,4.0364264597004495e-20,1.7313695858120552e-18,4.4098207942186690e-02,4.2547931505875089e-02,1.8932753671108687e-01,8.6076138213153630e-05,8.2239004650576097e-01,0.0000000000000000e+00,-1.7394995913244005e-01,4.6259292692714858e-17,1.3948921909492560e-16,5.5511151231257827e-16,2.7654711276372945e-01,-2.7142645770578786e-17
59,1.4935840948829602e+00,4.1483705272297144e-01,8.2206956213989102e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.3739099730386262e-17,-4.1533989307429298e-01,2.1133760931012821e-01,-6.2667750238442121e-01,-4.1533989307429287e-01,-1.1102230246251565e-16,2.3493852292488050e-17,-4.1533989307429298e-01,2.1133760931012818e-01,-6.2667750238442110e-01,1.1102230246251565e-16,-2.8228219201516724e-01,4.1533989307429298e-01,2.8228219201516730e-01,0.0000000000000000e+00,5.8065813069436434e-01,3.9574081477173195e-01,-5.8065813069436434e-01,2.9331589226163551e-01,-8.7397402295600013e-01,-5.8065813069436434e-01,2.9331589226163551e-01,-8.7397402295600013e-01,1.6771853280085503e-19,4.0130709751401249e-18,4.6050111364771662e-02,4.6774232525472997e-02,2.0057369731352737e-01,8.2148942136484049e-05,8.7405617189813634e-01,0.0000000000000000e+00,-1.8491731592263239e-01,9.2518585385429716e-17,1.4076817540049393e-16,5.5511151231257827e-16,2.7619928522244724e-01,-2.4195170874225868e-17
60,1.5788704153779445e+00,4.3852498964794151e-01,8.5286320494984302e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,3.4668031011967534e-17,-4.1266204798133055e-01,2.0983233506052668e-01,-6.2249438304185722e-01,-4.1266204798133055e-01,0.0000000000000000e+00,-2.2694221002644913e-17,-4.1266204798133049e-01,2.0983233506052662e-01,-6.2249438304185711e-01,-5.5511151231257827e-17,-2.8040844276097016e-01,4.1266204798133049e-01,2.8040844276097010e-01,0.0000000000000000e+00,6.1596675015203384e-01,4.1973572168025386e-01,-6.1596675015203384e-01,3.1127590969086072e-01,-9.2724265984289489e-01,-6.1596675015203384e-01,3.1127590969086072e-01,-9.2724265984289478e-01,2.0181733803254475e-19,6.3802418926174237e-18,4.8000482631936903e-02,5.1283044604697382e-02,2.1206985797630409e-01,7.7475522077652403e-05,9.2732013536497226e-01,0.0000000000000000e+00,-1.9623102847177998e-01,4.6259292692714858e-17,1.1893227266156160e-16,5.5511151231257827e-16,2.7561577154638495e-01,-2.1414425868290349e-17
61,1.6664574015561271e+00,4.6285192733262015e-01,8.7586986178182613e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,8.3779566235187196e-17,-4.0972845019455140e-01,2.0817921256788252e-01,-6.1790766276243392e-01,-4.0972845019455140e-01,0.0000000000000000e+00,8.6134436202254067e-18,-4.0972845019455140e-01,2.0817921256788247e-01,-6.1790766276243381e-01,0.0000000000000000e+00,-2.7836333961582732e-01,4.0972845019455140e-01,2.7836333961582732e-01,0.0000000000000000e+00,6.5198210275043367e-01,4.4420628987015137e-01,-6.5198210275043367e-01,3.2958209551308582e-01,-9.8156419826351982e-01,-6.5198210275043367e-01,3.2958209551308582e-01,-9.8156419826351970e-01,-4.1482908895347706e-19,3.9492146748038317e-18,4.9925087691868195e-02,5.6038203791601668e-02,2.2369093133243034e-01,7.2127302814362082e-05,9.8163632556633384e-01,0.0000000000000000e+00,-2.0777581288028230e-01,9.2518585385429716e-17,1.7993616169994811e-16,5.5511151231257827e-16,2.7480866710605673e-01,-2.4426019984119508e-17
62,1.7563899002281860e+00,4.8783032180062830e-01,8.9932498672058880e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.9919010208211554e-17,-4.0655298360491277e-01,2.0638771117737692e-01,-6.1294069478228974e-01,-4.0655298360491277e-01,0.0000000000000000e+00,-2.0471918597153071e-17,-4.0655298360491277e-01,2.0638771117737686e-01,-6.1294069478228963e-01,0.0000000000000000e+00,-2.7615637582663122e-01,4.0655298360491277e-01,2.7615637582663122e-01,0.0000000000000000e+00,6.8868721723103199e-01,4.6914096165648106e-01,-6.8868721723103199e-01,3.4822361517268585e-01,-1.0369108324037182e+00,-6.8868721723103199e-01,3.4822361517268585e-01,-1.0369108324037180e+00,-9.4806023151107228e-19,3.9492146748038317e-18,5.1819512758846421e-02,6.1045303944783372e-02,2.3542493287025726e-01,6.6134401201178861e-05,1.0369769668049189e+00,0.0000000000000000e+00,-2.1954625557455093e-01,4.6259292692714858e-17,1.4306766044258731e-16,3.7007434154171886e-16,2.7378660546827038e-01,-2.5495769716098999e-17
63,1.8486297354752665e+00,5.1344956984206502e-01,9.2239835247080570e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.1694942495009613e-17,-4.0315148523893296e-01,2.0446752019118430e-01,-6.0761900543011726e-01,-4.0315148523893291e-01,-5.5511151231257827e-17,1.9891068113579698e-17,-4.0315148523893296e-01,2.0446752019118428e-01,-6.0761900543011726e-01,5.5511151231257827e-17,-2.7379840652051884e-01,4.0315148523893296e-01,2.7379840652051879e-01,0.0000000000000000e+00,7.2603072063352259e-01,4.9450483091500363e-01,-7.2603072063352259e-01,3.6717222459860449e-01,-1.0932029452321275e+00,-7.2603072063352259e-01,3.6717222459860449e-01,-1.0932029452321272e+00,-9.7484900796506978e-19,6.5093843967773295e-18,5.3677645070613483e-02,6.6305150180119010e-02,2.4724894334120645e-01,5.9513993334425752e-05,1.0932624592254614e+00,0.0000000000000000e+00,-2.3152588971851895e-01,4.6259292692714858e-17,1.1532396206805452e-16,5.5511151231257827e-16,2.7255845350299657e-01,-2.9382165406403482e-17
64,1.9424246006659285e+00,5.3950072127675652e-01,9.3794865190661936e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.3914738166526629e-17,-3.9956697247429951e-01,2.0244287123365923e-01,-6.0200984370795874e-01,-3.9956697247429951e-01,0.0000000000000000e+00,-8.4382433832184197e-18,-3.9956697247429951e-01,2.0244287123365923e-01,-6.0200984370795874e-01,0.0000000000000000e+00,-2.7131905105100013e-01,3.9956697247429951e-01,2.7131905105100002e-01,0.0000000000000000e+00,7.6367615539715694e-01,5.2006944013800216e-01,-7.6367615539715694e-01,3.8625527725279085e-01,-1.1499314326499481e+00,-7.6367615539715694e-01,3.8625527725279085e-01,-1.1499314326499479e+00,-4.3774093214681218e-19,9.1127148699344671e-18,5.5480255486937899e-02,7.1775962469064897e-02,2.5905143083076587e-01,5.2371533977801921e-05,1.1499838041839257e+00,0.0000000000000000e+00,-2.4360671525915478e-01,4.6259292692714858e-17,8.6078339206154432e-17,5.5511151231257827e-16,2.7114421059970384e-01,-2.8888940334256808e-17
65,2.0390001072706396e+00,5.6632418482486402e-01,9.6575506604711148e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,3.5926471171408234e-17,-3.9576349256798055e-01,2.0029672887488870e-01,-5.9606022144286919e-01,-3.9576349256798049e-01,-5.5511151231257827e-17,-3.4493516596622256e-18,-3.9576349256798055e-01,2.0029672887488870e-01,-5.9606022144286919e-01,5.5511151231257827e-17,-2.6869332600910861e-01,3.9576349256798055e-01,2.6869332600910861e-01,0.0000000000000000e+00,8.0208087668696626e-01,5.4614542458169935e-01,-8.0208087668696626e-01,4.0570266770792174e-01,-1.2077835443948883e+00,-8.0208087668696626e-01,4.0570266770792174e-01,-1.2077835443948881e+00,-1.0117661889357378e-18,1.1793223646119197e-17,5.7246345037500264e-02,7.7530959616527742e-02,2.7096997489666180e-01,4.4611842768049748e-05,1.2078281562376560e+00,0.0000000000000000e+00,-2.5593545210526691e-01,4.6259292692714858e-17,8.9101690304933455e-17,3.7007434154171886e-16,2.6953355332623175e-01,-2.7167965662516754e-17
66,2.1394862077042789e+00,5.9423380028363204e-01,1.0048610043363926e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.9222730882260398e-17,-3.9170436669120878e-01,1.9800919463406691e-01,-5.8971356132527575e-01,-3.9170436669120873e-01,-5.5511151231257827e-17,5.4610745037838163e-18,-3.9170436669120873e-01,1.9800919463406691e-01,-5.8971356132527564e-01,0.0000000000000000e+00,-2.6589596222154460e-01,3.9170436669120873e-01,2.6589596222154460e-01,0.0000000000000000e+00,8.4164566388385720e-01,5.7300482103564587e-01,-8.4164566388385720e-01,4.2571477222443893e-01,-1.2673604361082964e+00,-8.4164566388385720e-01,4.2571477222443893e-01,-1.2673604361082962e+00,-9.1069109705621347e-19,1.4582273205024754e-17,5.8988901373568617e-02,8.3643224952849315e-02,2.8311869462205863e-01,3.6048724037618385e-05,1.2673964848323338e+00,0.0000000000000000e+00,-2.6864084284821133e-01,9.2518585385429716e-17,1.3722723859273096e-16,5.5511151231257827e-16,2.6771012614904155e-01,-2.3928808662726679e-17
67,2.2423390309939122e+00,6.2280076361960102e-01,1.0285282328963330e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.1967848961083231e-17,-3.8746237825120317e-01,1.9561869552111003e-01,-5.8308107377231322e-01,-3.8746237825120317e-01,0.0000000000000000e+00,-1.6384058836473568e-17,-3.8746237825120322e-01,1.9561869552111005e-01,-5.8308107377231333e-01,5.5511151231257827e-17,-2.6297710627701071e-01,3.8746237825120322e-01,2.6297710627701071e-01,0.0000000000000000e+00,8.8171541364921757e-01,6.0020286516410992e-01,-8.8171541364921757e-01,4.4595764213843975e-01,-1.3276730557876575e+00,-8.8171541364921757e-01,4.4595764213843975e-01,-1.3276730557876573e+00,-1.4724209857389996e-18,1.7437012519121090e-17,6.0674260158754670e-02,9.0023276736863486e-02,2.9528694395113891e-01,2.6838708317322713e-05,1.3276998944959746e+00,0.0000000000000000e+00,-2.8151254848510765e-01,9.2518585385429716e-17,1.7128436244882048e-16,3.7007434154171886e-16,2.6570562851416041e-01,-2.7220551096987076e-17
68,2.3444310763988070e+00,6.5115642391842410e-01,1.0209204540489480e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.2980150388546082e-17,-3.8318097291295983e-01,1.9320460066436226e-01,-5.7638557357732212e-01,-3.8318097291295983e-01,0.0000000000000000e+00,3.6775797268420195e-17,-3.8318097291295983e-01,1.9320460066436224e-01,-5.7638557357732201e-01,-5.5511151231257827e-17,-2.6003516047396602e-01,3.8318097291295983e-01,2.6003516047396608e-01,0.0000000000000000e+00,9.2105369164823359e-01,6.2690056120633875e-01,-9.2105369164823359e-01,4.6580552494276378e-01,-1.3868592165909976e+00,-9.2105369164823359e-01,4.6580552494276378e-01,-1.3868592165909974e+00,-4.3150384279948287e-19,1.7437012519121090e-17,6.2251175914428469e-02,9.6472831122515909e-02,3.0709902616242685e-01,1.7508256607456918e-05,1.3868767248476048e+00,0.0000000000000000e+00,-2.9415313044189484e-01,9.2518585385429716e-17,1.2769575898391691e-16,3.7007434154171886e-16,2.6359342599026359e-01,-2.9547684179714899e-17
69,2.4465561998868357e+00,6.7952127152351538e-01,1.0212512348802871e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,7.5361637296006703e-17,-3.7883704335305235e-01,1.9075969034426588e-01,-5.6959673369731822e-01,-3.7883704335305229e-01,-5.5511151231257827e-17,4.1007115446492143e-17,-3.7883704335305235e-01,1.9075969034426588e-01,-5.6959673369731822e-01,0.0000000000000000e+00,-2.5705388699035547e-01,3.7883704335305235e-01,2.5705388699035553e-01,0.0000000000000000e+00,9.5996428365386821e-01,6.5330445261963921e-01,-9.5996428365386821e-01,4.8541172525988857e-01,-1.4453760089137571e+00,-9.5996428365386821e-01,4.8541172525988857e-01,-1.4453760089137568e+00,3.5402909403350078e-18,1.4602470931893669e-17,6.3735350580640102e-02,1.0303380774667735e-01,3.1865069212257174e-01,8.1251900006518163e-06,1.4453841341037574e+00,0.0000000000000000e+00,-3.0665983103422900e-01,9.2518585385429716e-17,1.7401120242699378e-16,5.5511151231257827e-16,2.6137208928520372e-01,-3.2445195913987044e-17
70,2.5511606826221134e+00,7.0857475131630465e-01,1.0460448273527767e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.3024900096388254e-17,-3.7433409343373164e-01,1.8823260061390537e-01,-5.6256669404763704e-01,-3.7433409343373159e-01,-5.5511151231257827e-17,-3.1690725015017159e-17,-3.7433409343373147e-01,1.8823260061390534e-01,-5.6256669404763682e-01,-5.5511151231257827e-17,-2.5396688729149486e-01,3.7433409343373147e-01,2.5396688729149486e-01,0.0000000000000000e+00,9.9935682224122946e-01,6.8003198450000624e-01,-9.9935682224122946e-01,5.0523387153805721e-01,-1.5045906937792870e+00,-9.9935682224122946e-01,5.0523387153805721e-01,-1.5045906937792868e+00,4.0275590413571731e-18,1.1699113301600920e-17,6.5161471885386971e-02,1.0986035829780004e-01,3.3021038049932938e-01,-1.6608555407637837e-06,1.5045890329237459e+00,0.0000000000000000e+00,-3.1932483774122322e-01,9.2518585385429716e-17,1.7633226871747471e-16,3.7007434154171886e-16,2.5899689082629851e-01,-2.6712974139080085e-17
71,2.6592895506511152e+00,7.3860711513237576e-01,1.0812886802900179e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,6.4588741245534268e-17,-3.6963432630379195e-01,1.8560100142852093e-01,-5.5523532773231288e-01,-3.6963432630379189e-01,-5.5511151231257827e-17,-4.9310879982735288e-17,-3.6963432630379184e-01,1.8560100142852090e-01,-5.5523532773231277e-01,0.0000000000000000e+00,-2.5074822451922113e-01,3.6963432630379184e-01,2.5074822451922119e-01,0.0000000000000000e+00,1.0395790537790013e+00,7.0731912135861819e-01,-1.0395790537790013e+00,5.2544497364808318e-01,-1.5650240274270848e+00,-1.0395790537790013e+00,5.2544497364808318e-01,-1.5650240274270846e+00,-3.5174688711248028e-19,8.6979343287896010e-18,6.6538460763439708e-02,1.1702252235813534e-01,3.4187189183323285e-01,-1.2098693275341965e-05,1.5650119287338091e+00,0.0000000000000000e+00,-3.3225993242038310e-01,4.6259292692714858e-17,1.5577778178957092e-16,3.7007434154171886e-16,2.5644732637547074e-01,-3.1806018166901994e-17
72,2.7710684939593655e+00,7.6965327286621010e-01,1.1177894330825033e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.5946672437101822e-17,-3.6473848531422148e-01,1.8286494030792366e-01,-5.4760342562214515e-01,-3.6473848531422143e-01,-5.5511151231257827e-17,1.0037007729358399e-17,-3.6473848531422148e-01,1.8286494030792363e-01,-5.4760342562214515e-01,5.5511151231257827e-17,-2.4739842051523675e-01,3.6473848531422148e-01,2.4739842051523675e-01,0.0000000000000000e+00,1.0806227622174864e+00,7.3516027415586904e-01,-1.0806227622174864e+00,5.4603834045427269e-01,-1.6266611026717595e+00,-1.0806227622174864e+00,5.4603834045427269e-01,-1.6266611026717592e+00,-2.5467428571653207e-18,1.1800423242016841e-17,6.7861331243353737e-02,1.2453131546089399e-01,3.5362244339732302e-01,-2.3250352701897903e-05,1.6266378523190572e+00,0.0000000000000000e+00,-3.4546248806161739e-01,4.6259292692714858e-17,1.2291399616251052e-16,5.5511151231257827e-16,2.5372253090987029e-01,-3.1400823264516192e-17
73,2.8854625726067407e+00,8.0142577405822069e-01,1.1439407864737516e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.1561456098375246e-17,-3.5969892634147543e-01,1.8005299035335032e-01,-5.3975191669482570e-01,-3.5969892634147532e-01,-1.1102230246251565e-16,-6.6034147789100681e-19,-3.5969892634147527e-01,1.8005299035335026e-01,-5.3975191669482547e-01,-5.5511151231257827e-17,-2.4395325400145909e-01,3.5969892634147527e-01,2.4395325400145906e-01,0.0000000000000000e+00,1.1220584373395077e+00,7.6326413520496028e-01,-1.1220584373395077e+00,5.6679617160557694e-01,-1.6888546089450851e+00,-1.1220584373395077e+00,5.6679617160557694e-01,-1.6888546089450847e+00,-2.0104253088550460e-18,1.1800423242016841e-17,6.9112825890048621e-02,1.3231768029987981e-01,3.6533071509969073e-01,-3.4950315957793521e-05,1.6888196586291269e+00,0.0000000000000000e+00,-3.5879430213454744e-01,9.2518585385429716e-17,1.4817422638912102e-16,3.7007434154171886e-16,2.5085133222911848e-01,-3.5242829061115989e-17
74,3.0015165742152763e+00,8.3365931226268619e-01,1.1605400160853563e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,2.7772868542906196e-17,-3.5456434177803292e-01,1.7719318562168657e-01,-5.3175752739971949e-01,-3.5456434177803292e-01,0.0000000000000000e+00,-1.2004349635803958e-17,-3.5456434177803287e-01,1.7719318562168654e-01,-5.3175752739971938e-01,-5.5511151231257827e-17,-2.4044589266488373e-01,3.5456434177803287e-01,2.4044589266488367e-01,0.0000000000000000e+00,1.1635049925731373e+00,7.9137236487815477e-01,-1.1635049925731373e+00,5.8752609574620196e-01,-1.7510310883193398e+00,-1.1635049925731373e+00,5.8752609574620196e-01,-1.7510310883193394e+00,-2.7453193502952272e-18,5.3581320077327803e-18,7.0280495357162381e-02,1.4031358292235432e-01,3.7688504333231815e-01,-4.6974134367050446e-05,1.7509841141849722e+00,0.0000000000000000e+00,-3.7213262769498257e-01,9.2518585385429716e-17,1.3149361602859858e-16,5.5511151231257827e-16,2.4786355599870552e-01,-3.3361455848451006e-17
75,3.1184394182816737e+00,8.6613416801045895e-01,1.1692284406639741e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.9621018589577919e-17,-3.4937663703089683e-01,1.7430965886012872e-01,-5.2368629589102555e-01,-3.4937663703089678e-01,-5.5511151231257827e-17,-4.2571280513937561e-18,-3.4937663703089672e-01,1.7430965886012872e-01,-5.2368629589102544e-01,-5.5511151231257827e-17,-2.3690477051662426e-01,3.4937663703089672e-01,2.3690477051662431e-01,0.0000000000000000e+00,1.2046583832217492e+00,8.1927896345623619e-01,-1.2046583832217492e+00,6.0807545188332313e-01,-1.8127338351050728e+00,-1.2046583832217492e+00,6.0807545188332313e-01,-1.8127338351050724e+00,-3.6959884602499365e-18,-1.1323896716257834e-18,7.1356940162652982e-02,1.4845879937099216e-01,3.8820059431862208e-01,-5.9118031055849229e-05,1.8126747170740165e+00,0.0000000000000000e+00,-3.8537941976551304e-01,9.2518585385429716e-17,1.3722723859273096e-16,5.5511151231257827e-16,2.4478688599412013e-01,-3.8728234990087950e-17
76,3.2367066167130671e+00,8.9898241284593083e-01,1.1826719843139344e-01,-9.0632296112502786e-09,9.0632296112502786e-09,0.0000000000000000e+00,3.9773819462665022e-11,-3.4411954765376429e-01,1.7139558311830239e-01,-5.1551513077206668e-01,-3.4411954765376424e-01,-5.5511151231257827e-17,-1.1159173866983162e-11,-3.4411954764260511e-01,1.7139558311794550e-01,-5.1551513076055056e-01,5.5511151231257827e-17,-2.3331864253048346e-01,3.4411954764260511e-01,2.3331864251544515e-01,0.0000000000000000e+00,1.2456673086638468e+00,8.4708496630431163e-01,-1.2456673086645067e+00,6.2851824710924109e-01,-1.8741855557737483e+00,-1.2456673086638468e+00,6.2851824710922000e-01,-1.8741855557730669e+00,-6.5988606275622301e-13,-1.1323896716257834e-18,7.2347693291279436e-02,1.5677999553555080e-01,3.9931916355879421e-01,-7.1394723616613476e-05,1.8741141610501311e+00,0.0000000000000000e+00,-3.9858234235953516e-01,3.1660831364040597e-11,4.9486643311037581e-11,2.1579719492829480e-10,2.4161573550447690e-01,-5.9363466499670714e-12
77,3.3574117639767898e+00,9.3250778829075887e-01,1.2070514726372261e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,2.2077811724889554e-16,-3.3875043252943271e-01,1.6842865814444299e-01,-5.0717909067387568e-01,-3.3875043252943265e-01,-5.5511151231257827e-17,-6.9569971053037278e-17,-3.3875043252943265e-01,1.6842865814444299e-01,-5.0717909067387568e-01,5.5511151231257827e-17,-2.2965827044980178e-01,3.3875043252943265e-01,2.2965827044980178e-01,0.0000000000000000e+00,1.2868802694231674e+00,8.7502681453389852e-01,-1.2868802694245007e+00,6.4902751465194231e-01,-1.9359077840764436e+00,-1.2868802694231674e+00,6.4902751465189967e-01,-1.9359077840750671e+00,-1.3333751239608672e-12,5.5680920125219694e-18,7.3261332685591096e-02,1.6534882351901467e-01,4.1033337765798822e-01,-8.3980789348347962e-05,1.9358238032870947e+00,0.0000000000000000e+00,-4.1185345488926883e-01,2.3129646346357430e-16,3.2402149773758801e-16,5.5511151231257827e-16,2.3832656323456886e-01,-5.9364065449886048e-12
78,3.4812315635712592e+00,9.6689824605506958e-01,1.2381979959446943e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.3592402026808166e-16,-3.3324530877567660e-01,1.6539577634117814e-01,-4.9864108511685473e-01,-3.3324530877567660e-01,0.0000000000000000e+00,-1.4093324924103881e-16,-3.3324530877567637e-01,1.6539577634117814e-01,-4.9864108511685451e-01,-5.5511151231257827e-17,-2.2590723362356602e-01,3.3324530877567637e-01,2.2590723362356602e-01,0.0000000000000000e+00,1.3284834584315350e+00,9.0323082924215747e-01,-1.3284834584328684e+00,6.6969455194081562e-01,-1.9981780103736848e+00,-1.3284834584315350e+00,6.6969455194077299e-01,-1.9981780103723081e+00,-1.3333881561941427e-12,5.5680920125219694e-18,7.4100549332282231e-02,1.7420894572553300e-01,4.2128804081482263e-01,-9.7016068177802062e-05,1.9980809943055062e+00,0.0000000000000000e+00,-4.2525262918937756e-01,4.6259292692714859e-16,5.3896046595479050e-16,7.4014868308343773e-16,2.3490538570021119e-01,-5.9365604262616638e-12
79,3.6074221045302450e+00,1.0019471678213698e+00,1.2619054095898585e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,7.3610405672866692e-16,-3.2764444348299793e-01,1.6231802843173224e-01,-4.8996247191473019e-01,-3.2764444348299787e-01,-5.5511151231257827e-17,-2.3337674384624794e-16,-3.2764444348299759e-01,1.6231802843173221e-01,-4.8996247191472980e-01,-5.5511151231257827e-17,-2.2209287986885970e-01,3.2764444348299759e-01,2.2209287986885964e-01,0.0000000000000000e+00,1.3701824761074211e+00,9.3149751757780563e-01,-1.3701824761087547e+00,6.9037174309282612e-01,-2.0605542192015815e+00,-1.3701824761074211e+00,6.9037174309278349e-01,-2.0605542192002049e+00,-1.3334117733843996e-12,-1.4368901906065293e-18,7.4858293276547416e-02,1.8330179284637441e-01,4.3210126717672215e-01,-1.1038979318211961e-04,2.0604438294083987e+00,0.0000000000000000e+00,-4.3868495852961542e-01,5.5511151231257827e-16,6.5756571666757291e-16,5.5511151231257827e-16,2.3137747972782308e-01,-5.9367782839339730e-12
80,3.7339120002513027e+00,1.0370792341843764e+00,1.2648989572105762e-01,-2.7200464103316335e-14,2.7200464103316335e-14,0.0000000000000000e+00,7.4420166774356084e-16,-3.2204643676111389e-01,1.5924843981072417e-01,-4.8129487657183806e-01,-3.2204643676111383e-01,-5.5511151231257827e-17,-2.4143733421199962e-16,-3.2204643676111355e-01,1.5924843981072417e-01,-4.8129487657183773e-01,-5.5511151231257827e-17,-2.1828221110096410e-01,3.2204643676111355e-01,2.1828221110096405e-01,0.0000000000000000e+00,1.4112721419539209e+00,9.5934901724526778e-01,-1.4112721419552545e+00,7.1070919761051465e-01,-2.1219813395657701e+00,-1.4112721419539209e+00,7.1070919761047202e-01,-2.1219813395643934e+00,-1.3334418029760099e-12,-8.4584899212041913e-18,7.5523619303848669e-02,1.9247006391900698e-01,4.4259181665759151e-01,-1.2369773006748463e-04,2.1218576418357018e+00,0.0000000000000000e+00,-4.5192312470865315e-01,6.0137080500529316e-16,7.1307240470041738e-16,5.5511151231257827e-16,2.2780680280039223e-01,-5.9370038299894436e-12
81,3.8598694167695951e+00,1.0720634065627941e+00,1.2595741651829240e-01,-2.3314683517128287e-14,2.3314683517128287e-14,0.0000000000000000e+00,6.5609763867782789e-16,-3.1649185107969569e-01,1.5621094718647377e-01,-4.7270279826616945e-01,-3.1649185107969563e-01,-5.5511151231257827e-17,-1.9541623135332147e-16,-3.1649185107969546e-01,1.5621094718647377e-01,-4.7270279826616923e-01,5.5511151231257827e-17,-2.1450265731397938e-01,3.1649185107969546e-01,2.1450265731397933e-01,0.0000000000000000e+00,1.4514864584961420e+00,9.8660524921214543e-01,-1.4514864584974756e+00,7.3057642231182029e-01,-2.1820628808092968e+00,-1.4514864584961420e+00,7.3057642231177766e-01,-2.1820628808079201e+00,-1.3334693154492676e-12,-8.4584899212041913e-18,7.6096895732389327e-02,2.0164352382504963e-01,4.5269931993721618e-01,-1.3668281716516795e-04,2.1819261979921309e+00,0.0000000000000000e+00,-4.6488120928399657e-01,5.0885221961986348e-16,6.2550193301241442e-16,7.4014868308343773e-16,2.2422363309863041e-01,-5.9372109746937340e-12
