step,t_dless,t_phys_s,dt_dless,min_cone_margin_MPa,max_cone_violation_MPa,max_positive_friction_power,max_abs_normal_power_closed,p_contact_total,p_contact_pert,p_offset,p_contact_metric,p_contact_metric_mismatch,p_normal_total,p_tangent_total,p_tangent_pert,p_tangent_offset,p_cross_metric,p_friction_lumped,d_fric_rate,d_fric_lumped_rate,friction_injection_rate,D_fric,D_fric_lumped,W_contact_total,W_contact_pert,W_offset_external,W_tangent_total,W_tangent_pert,W_tangent_offset,W_normal_total,W_cross_metric,KE,W_elastic,D_vis,bulk_residual_pert,bulk_residual_total,interface_residual_D_fric_plus_W_tangent,coulomb_lumped_residual,endpoint_res_inf,endpoint_res_l2,endpoint_force_res_inf,max_abs_vt,min_gap
104,7.2966469796299602e+00,2.0266147304058291e+00,1.7695028623762177e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,2.3288374708154244e-17,-1.9605204721288805e-01,9.2593101230745878e-02,-2.8864514844363393e-01,-1.9605204721288808e-01,2.7755575615628914e-17,6.6107156142983962e-18,-1.9605204721288810e-01,9.2593101230745878e-02,-2.8864514844363398e-01,2.7755575615628914e-17,-1.3161913223645041e-01,1.9605204721288810e-01,1.3161913223645041e-01,0.0000000000000000e+00,2.4239419607259411e+00,1.6297651463474465e+00,-2.4239419607259411e+00,1.2027678890207469e+00,-3.6267098497466881e+00,-2.4239419607259411e+00,1.2027678890207467e+00,-3.6267098497466885e+00,-1.1526545234269791e-17,-2.9016718082650903e-17,7.6590200561800645e-02,4.6042007593785533e-01,6.6532656671295365e-01,-4.3104580813735360e-04,3.6262788039385505e+00,0.0000000000000000e+00,-7.9417681437849463e-01,9.2518585385429716e-17,1.5661691404165734e-16,5.5511151231257827e-16,1.3605026230320288e-01,-2.7461410129380642e-17
105,7.4751291542153782e+00,2.0761874458105170e+00,1.7848217458541793e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.9292018426785691e-17,-1.9007004883767503e-01,8.9584857446415048e-02,-2.7965490628409007e-01,-1.9007004883767506e-01,2.7755575615628914e-17,-2.2822375278040902e-17,-1.9007004883767503e-01,8.9584857446415034e-02,-2.7965490628409007e-01,0.0000000000000000e+00,-1.2760188074795140e-01,1.9007004883767503e-01,1.2760188074795140e-01,0.0000000000000000e+00,2.4583999164052330e+00,1.6528983113952920e+00,-2.4583999164052330e+00,1.2190256481338630e+00,-3.6774255645390963e+00,-2.4583999164052330e+00,1.2190256481338628e+00,-3.6774255645390967e+00,-1.2973291369481525e-17,-2.6539780336277178e-17,7.5719834736157718e-02,4.7182636918256871e-01,6.7103684822899612e-01,-4.4259598614049267e-04,3.6769829685529558e+00,0.0000000000000000e+00,-8.0550160500994106e-01,4.6259292692714858e-17,1.6614751237845959e-16,7.4014868308343773e-16,1.3186268439390220e-01,-2.6327124400410825e-17
106,7.6552456694280462e+00,2.1262140928359798e+00,1.8011651521266803e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,3.8951124942628492e-17,-1.8416277683913865e-01,8.6625738880462017e-02,-2.7078851571960066e-01,-1.8416277683913865e-01,0.0000000000000000e+00,-1.7780217486793819e-17,-1.8416277683913865e-01,8.6625738880462017e-02,-2.7078851571960066e-01,2.7755575615628914e-17,-1.2363498966813674e-01,1.8416277683913865e-01,1.2363498966813675e-01,0.0000000000000000e+00,2.4921026726247817e+00,1.6755242661914331e+00,-2.4921026726247817e+00,1.2348948674108347e+00,-3.7269975400356166e+00,-2.4921026726247817e+00,1.2348948674108344e+00,-3.7269975400356170e+00,-1.6629890128182082e-17,-2.4040161557472787e-17,7.4815708416357179e-02,4.8310133092187052e-01,6.7652410263002150e-01,-4.5372544258559522e-04,3.7265438145930307e+00,0.0000000000000000e+00,-8.1657840643334856e-01,9.2518585385429716e-17,1.9024046241080473e-16,5.5511151231257827e-16,1.2771958009304885e-01,-2.5189584778628928e-17
107,7.8345435244003481e+00,2.1760133602298182e+00,1.7929785497230188e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.7086525543971580e-17,-1.7841206881845953e-01,8.3754898039263517e-02,-2.6216696685772306e-01,-1.7841206881845956e-01,2.7755575615628914e-17,-1.6004504909218926e-17,-1.7841206881845956e-01,8.3754898039263531e-02,-2.6216696685772312e-01,2.7755575615628914e-17,-1.1977339150958208e-01,1.7841206881845956e-01,1.1977339150958208e-01,0.0000000000000000e+00,2.5246071186714421e+00,1.6973455665051558e+00,-2.5246071186714421e+00,1.2501693087750954e+00,-3.7747764274465379e+00,-2.5246071186714421e+00,1.2501693087750951e+00,-3.7747764274465383e+00,-1.9658654256401968e-17,-1.9063646386068995e-17,7.3893130132485607e-02,4.9408381150097536e-01,6.8172814766648182e-01,-4.6421947515251638e-04,3.7743122079713851e+00,0.0000000000000000e+00,-8.2726155216628627e-01,4.6259292692714858e-17,1.4580852740451999e-16,9.2518585385429718e-16,1.2367939749418584e-01,-2.6947769185832871e-17
108,8.0152348744253814e+00,2.2261996653422824e+00,1.8069135002503334e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.9006813577969790e-17,-1.7274560624645727e-01,8.0937815770802279e-02,-2.5368342201725957e-01,-1.7274560624645732e-01,5.5511151231257827e-17,2.5379963579309004e-17,-1.7274560624645735e-01,8.0937815770802279e-02,-2.5368342201725963e-01,0.0000000000000000e+00,-1.1596850627958612e-01,1.7274560624645735e-01,1.1596850627958613e-01,0.0000000000000000e+00,2.5563326958610078e+00,1.7186438273896498e+00,-2.5563326958610078e+00,1.2650485831739089e+00,-3.8213812790349175e+00,-2.5563326958610078e+00,1.2650485831739087e+00,-3.8213812790349180e+00,-1.8811622114300729e-17,-1.6556050171714053e-17,7.2943475620758799e-02,5.0490271051476598e-01,6.8672817430512090e-01,-4.7422273326325204e-04,3.8209070563016532e+00,0.0000000000000000e+00,-8.3768886847135793e-01,9.2518585385429716e-17,2.5739461938222585e-16,2.0354088784794539e-15,1.1969388634440231e-01,-2.5017525168507447e-17
109,8.2053101465330975e+00,2.2789923175584006e+00,1.9007527210771613e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,6.6126338125264942e-17,-1.6692243076695473e-01,7.8057110876180807e-02,-2.4497954164313554e-01,-1.6692243076695479e-01,5.5511151231257827e-17,-1.2812501890685189e-17,-1.6692243076695479e-01,7.8057110876180807e-02,-2.4497954164313560e-01,0.0000000000000000e+00,-1.1205852999064708e-01,1.6692243076695479e-01,1.1205852999064710e-01,0.0000000000000000e+00,2.5886139431418167e+00,1.7403149778731402e+00,-2.5886139431418167e+00,1.2801590851469948e+00,-3.8687730282888122e+00,-2.5886139431418167e+00,1.2801590851469946e+00,-3.8687730282888131e+00,-1.7617240264216494e-17,-1.6556050171714053e-17,7.1925739530552105e-02,5.1600845883169999e-01,6.9174044510592370e-01,-4.8444167881900313e-04,3.8682885866099923e+00,0.0000000000000000e+00,-8.4829896526867654e-01,1.3877787807814457e-16,2.8425949549284489e-16,3.7007434154171886e-16,1.1559566033018095e-01,-2.4109622242305198e-17
110,8.4028941755865354e+00,2.3338704972059152e+00,1.9758402905343786e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.4368970435232012e-17,-1.6102097250737699e-01,7.5147858823037442e-02,-2.3616883133041444e-01,-1.6102097250737699e-01,0.0000000000000000e+00,1.2547723208935110e-17,-1.6102097250737701e-01,7.5147858823037442e-02,-2.3616883133041444e-01,2.7755575615628914e-17,-1.0809611370664328e-01,1.6102097250737701e-01,1.0809611370664328e-01,0.0000000000000000e+00,2.6210121326020359e+00,1.7620644986314076e+00,-2.6210121326020359e+00,1.2952945127390856e+00,-3.9163066453411224e+00,-2.6210121326020359e+00,1.2952945127390854e+00,-3.9163066453411233e+00,-1.7643398283590313e-17,-1.3814020942297396e-17,7.0850179160837218e-02,5.2724890727567508e-01,6.9670055039247669e-01,-4.9487591009667042e-04,3.9158117694310248e+00,0.0000000000000000e+00,-8.5894763397062834e-01,1.3877787807814457e-16,2.4179055693503575e-16,2.0354088784794539e-15,1.1143880933422309e-01,-2.4698366880156683e-17
111,8.5981606172826375e+00,2.3881049761659101e+00,1.9526644169610208e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.6743434861084387e-17,-1.5534121348576235e-01,7.2354949641003030e-02,-2.2769616312676538e-01,-1.5534121348576235e-01,0.0000000000000000e+00,-1.5041204915856733e-17,-1.5534121348576235e-01,7.2354949641003044e-02,-2.2769616312676538e-01,2.7755575615628914e-17,-1.0428265370803042e-01,1.5534121348576235e-01,1.0428265370803043e-01,0.0000000000000000e+00,2.6518995917750763e+00,1.7827997217338414e+00,-2.6518995917750763e+00,1.3096956870135630e+00,-3.9615952787886402e+00,-2.6518995917750763e+00,1.3096956870135628e+00,-3.9615952787886410e+00,-1.7886844933762768e-17,-8.3942884546064401e-18,6.9772082157209842e-02,5.3804858152179424e-01,7.0137035865095276e-01,-5.0466468360621519e-04,3.9610906141050330e+00,0.0000000000000000e+00,-8.6909987004123490e-01,9.2518585385429716e-17,2.1259152388627147e-16,1.1102230246251565e-15,1.0743467145766918e-01,-2.3903599181402976e-17
112,8.7880032634513583e+00,2.4408330174510136e+00,1.8984264616872082e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.9011138297569388e-17,-1.4996139290662097e-01,6.9718384030880876e-02,-2.1967977693750185e-01,-1.4996139290662100e-01,2.7755575615628914e-17,-3.4286316587758544e-18,-1.4996139290662100e-01,6.9718384030880876e-02,-2.1967977693750187e-01,0.0000000000000000e+00,-1.0067065881345486e-01,1.4996139290662100e-01,1.0067065881345487e-01,0.0000000000000000e+00,2.6808793191149451e+00,1.8022541613289031e+00,-2.6808793191149451e+00,1.3231814758207041e+00,-4.0040607949356497e+00,-2.6808793191149451e+00,1.3231814758207039e+00,-4.0040607949356506e+00,-1.9640026258578805e-17,-5.7596924942029324e-18,6.8711559064034838e-02,5.4825031162480609e-01,7.0570620390481897e-01,-5.1340122704424118e-04,4.0035473937086046e+00,0.0000000000000000e+00,-8.7862515778604200e-01,9.2518585385429716e-17,2.3391838243755407e-16,9.2518585385429718e-16,1.0364105741845103e-01,-2.7735993688941690e-17
113,8.9851685484757908e+00,2.4955948926069147e+00,1.9716528502443254e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,5.1236064930600438e-17,-1.4451732637649894e-01,6.7064422535194373e-02,-2.1158174891169332e-01,-1.4451732637649900e-01,5.5511151231257827e-17,-2.0699261930641885e-17,-1.4451732637649900e-01,6.7064422535194401e-02,-2.1158174891169340e-01,2.7755575615628914e-17,-9.7015606456338499e-02,1.4451732637649900e-01,9.7015606456338499e-02,0.0000000000000000e+00,2.7099098094254881e+00,1.8217425957475704e+00,-2.7099098094254881e+00,1.3366658863422252e+00,-4.0465756957677135e+00,-2.7099098094254881e+00,1.3366658863422249e+00,-4.0465756957677144e+00,-2.2018617766877170e-17,-3.0234745055666003e-18,6.7599093322600057e-02,5.5853156961666806e-01,7.1001328510654538e-01,-5.2193829641167255e-04,4.0460537574713014e+00,0.0000000000000000e+00,-8.8816721367791773e-01,9.2518585385429716e-17,2.2156221329520568e-16,2.0354088784794539e-15,9.9804730602177788e-02,-2.8903109173112615e-17
114,9.1891786515423064e+00,2.5522578887996095e+00,2.0401010306651557e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.8884630176737306e-17,-1.3903970132378102e-01,6.4403519669809145e-02,-2.0344322099359016e-01,-1.3903970132378102e-01,0.0000000000000000e+00,-2.5232924326202346e-17,-1.3903970132378102e-01,6.4403519669809131e-02,-2.0344322099359013e-01,2.7755575615628914e-17,-9.3338083572998651e-02,1.3903970132378102e-01,9.3338083572998651e-02,0.0000000000000000e+00,2.7388340586486724e+00,1.8411596337085587e+00,-2.7388340586486724e+00,1.3500762805618178e+00,-4.0889103392104911e+00,-2.7388340586486724e+00,1.3500762805618176e+00,-4.0889103392104920e+00,-2.6703932793041762e-17,2.6389433364483207e-18,6.6437950556008124e-02,5.6883055816408346e-01,7.1427728232040477e-01,-5.3048952132161986e-04,4.0883798496891686e+00,0.0000000000000000e+00,-8.9767442494011362e-01,9.2518585385429716e-17,2.5681199540609599e-16,7.4014868308343773e-16,9.5946061914903236e-02,-3.0642271671239436e-17
115,9.3930637492439537e+00,2.6088861652484923e+00,2.0388509770164731e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.6203500166291797e-17,-1.3372255439216729e-01,6.1827907373545890e-02,-1.9555046176571317e-01,-1.3372255439216729e-01,0.0000000000000000e+00,-1.1338387081011109e-17,-1.3372255439216726e-01,6.1827907373545883e-02,-1.9555046176571314e-01,-2.7755575615628914e-17,-8.9768345220237619e-02,1.3372255439216726e-01,8.9768345220237605e-02,0.0000000000000000e+00,2.7666401382266561e+00,1.8598259697707131e+00,-2.7666401382266561e+00,1.3629446339796942e+00,-4.1295847722063517e+00,-2.7666401382266561e+00,1.3629446339796940e+00,-4.1295847722063526e+00,-3.0432105492710306e-17,2.6389433364483207e-18,6.5268919593807928e-02,5.7877683889268827e-01,7.1836029202846108e-01,-5.3858346473689700e-04,4.1290461887416132e+00,0.0000000000000000e+00,-9.0681416845594298e-01,1.8503717077085943e-16,2.8130823218084300e-16,7.4014868308343773e-16,9.2201823496911917e-02,-3.1143369130337825e-17
116,9.5929811200376012e+00,2.6644124213008245e+00,1.9991737079364746e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,4.3104699343297959e-17,-1.2865862910885850e-01,5.9382649731105921e-02,-1.8804127883996441e-01,-1.2865862910885853e-01,2.7755575615628914e-17,1.0432833339166601e-18,-1.2865862910885853e-01,5.9382649731105921e-02,-1.8804127883996447e-01,0.0000000000000000e+00,-8.6368641840295649e-02,1.2865862910885853e-01,8.6368641840295649e-02,0.0000000000000000e+00,2.7928674164022813e+00,1.8774323914470414e+00,-2.7928674164022813e+00,1.3750606819240918e+00,-4.1679280983263745e+00,-2.7928674164022813e+00,1.3750606819240916e+00,-4.1679280983263753e+00,-3.1461190529293779e-17,-1.3546751452208209e-19,6.4115677324118187e-02,5.8819235875949882e-01,7.2220674971366450e-01,-5.4589612681033017e-04,4.1673822021995628e+00,0.0000000000000000e+00,-9.1543502495523987e-01,9.2518585385429716e-17,2.6416445947861878e-16,1.8503717077085944e-15,8.8638458558457367e-02,-3.0243495248524809e-17
117,9.7998096198984062e+00,2.7218582160139055e+00,2.0682849986080498e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,5.1234842212982234e-17,-1.2357095237938361e-01,5.6937195444894964e-02,-1.8050814782427857e-01,-1.2357095237938365e-01,4.1633363423443370e-17,1.9272551777419083e-17,-1.2357095237938366e-01,5.6937195444894964e-02,-1.8050814782427863e-01,0.0000000000000000e+00,-8.2953017905884052e-02,1.2357095237938366e-01,8.2953017905884052e-02,0.0000000000000000e+00,2.8189515493821471e+00,1.8949426638866633e+00,-2.8189515493821471e+00,1.3870898114649886e+00,-4.2060413608471370e+00,-2.8189515493821471e+00,1.3870898114649883e+00,-4.2060413608471379e+00,-2.9360243679545258e-17,-1.3546751452208209e-19,6.2916597575274083e-02,5.9758173947317306e-01,7.2603849221485606e-01,-5.5298220168520373e-04,4.2054883786454500e+00,0.0000000000000000e+00,-9.2400888549548377e-01,9.7144514654701197e-17,2.6846336503011212e-16,7.4014868308343773e-16,8.5063440109147473e-02,-3.0656039889809554e-17
118,1.0020389911708691e+01,2.7831235163454027e+00,2.2058029181028438e-01,-2.7200464103316335e-14,2.7200464103316335e-14,0.0000000000000000e+00,5.4912364444819140e-17,-1.1831331257439717e-01,5.4420196179332261e-02,-1.7273350875372945e-01,-1.1831331257439721e-01,4.1633363423443370e-17,-3.4428324685767583e-18,-1.1831331257439721e-01,5.4420196179332261e-02,-1.7273350875372948e-01,0.0000000000000000e+00,-7.9423302780139537e-02,1.1831331257439721e-01,7.9423302780139551e-02,0.0000000000000000e+00,2.8456290002560576e+00,1.9128511719866650e+00,-2.8456290002560576e+00,1.3993714344348407e+00,-4.2450004346908994e+00,-2.8456290002560576e+00,1.3993714344348405e+00,-4.2450004346909003e+00,-2.7614381627335591e-17,-1.3546751452208209e-19,6.1632428657872551e-02,6.0720195945770994e-01,7.2997670433904227e-01,-5.6034198021603920e-04,4.2444400927106827e+00,0.0000000000000000e+00,-9.3277782826939259e-01,2.7755575615628914e-16,4.0468289182732689e-16,1.2952601953960161e-15,8.1374306733196816e-02,-3.0865326865053136e-17
119,1.0240820247947568e+01,2.8443471671122746e+00,2.2043033623887709e-01,-3.1086244689504383e-14,3.1086244689504383e-14,0.0000000000000000e+00,5.5846642276867302e-17,-1.1323298357874613e-01,5.1993504367336608e-02,-1.6522648794608275e-01,-1.1323298357874617e-01,4.1633363423443370e-17,-2.0078428016024838e-17,-1.1323298357874614e-01,5.1993504367336615e-02,-1.6522648794608275e-01,-1.3877787807814457e-17,-7.6012623585932998e-02,1.1323298357874614e-01,7.6012623585933026e-02,0.0000000000000000e+00,2.8711489142140096e+00,1.9299825687429024e+00,-2.8711489142140096e+00,1.4110998383308033e+00,-4.2822487525448141e+00,-2.8711489142140096e+00,1.4110998383308031e+00,-4.2822487525448150e+00,-3.0206781306027061e-17,-1.6650102308862469e-18,6.0344890971336738e-02,6.1641147433940557e-01,7.3377612306323281e-01,-5.6734995682816702e-04,4.2816814025879850e+00,0.0000000000000000e+00,-9.4116634547110722e-01,1.1102230246251565e-16,3.1663125748440851e-16,1.6653345369377348e-15,7.7813396255522888e-02,-3.3758256622048908e-17
120,1.0454573536775191e+01,2.9037162944690054e+00,2.1375328882762368e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,7.0667326683287237e-17,-1.0846828109213316e-01,4.9724048700870084e-02,-1.5819232979300324e-01,-1.0846828109213320e-01,4.1633363423443370e-17,2.6152153839798028e-17,-1.0846828109213322e-01,4.9724048700870091e-02,-1.5819232979300329e-01,-1.3877787807814457e-17,-7.2813832399730619e-02,1.0846828109213322e-01,7.2813832399730646e-02,0.0000000000000000e+00,2.8948436014443315e+00,1.9458886409586500e+00,-2.8948436014443315e+00,1.4219710690807170e+00,-4.3168146705250496e+00,-2.8948436014443315e+00,1.4219710690807168e+00,-4.3168146705250505e+00,-2.9557641870892665e-17,-4.6314330164584849e-18,5.9093453720964757e-02,6.2495848602339188e-01,7.3734560849805086e-01,-5.7352083830952694e-04,4.3162411496867392e+00,0.0000000000000000e+00,-9.4895496048568151e-01,1.3877787807814457e-16,3.1652986518075171e-16,1.4802973661668755e-15,7.4478527385789584e-02,-3.1243686787676936e-17
121,1.0675092126195382e+01,2.9649644572066163e+00,2.2051858942019109e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.9283389591238550e-17,-1.0371411029559875e-01,4.7469530229321696e-02,-1.5118364052492045e-01,-1.0371411029559877e-01,1.3877787807814457e-17,-5.1057847578885878e-18,-1.0371411029559878e-01,4.7469530229321696e-02,-1.5118364052492048e-01,1.3877787807814457e-17,-6.9622100862059486e-02,1.0371411029559878e-01,6.9622100862059499e-02,0.0000000000000000e+00,2.9182386822686444e+00,1.9615935265014692e+00,-2.9182386822686444e+00,1.4326875645439099e+00,-4.3509262468125556e+00,-2.9182386822686444e+00,1.4326875645439097e+00,-4.3509262468125565e+00,-2.7237084059712968e-17,-4.6314330164584849e-18,5.7800529066066433e-02,6.3338354985236234e-01,7.4092409551960392e-01,-5.7939010587704232e-04,4.3503468567066772e+00,0.0000000000000000e+00,-9.5664515576717513e-01,1.3877787807814457e-16,2.9446501649709465e-16,1.4802973661668755e-15,7.1157982952571974e-02,-3.1077200589970073e-17
122,1.0901873146607029e+01,3.0279519852898260e+00,2.2678102041164649e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.9302695873202208e-17,-9.8994637199033814e-02,4.5238486454381735e-02,-1.4423312365341556e-01,-9.8994637199033855e-02,4.1633363423443370e-17,3.7375984204823867e-17,-9.8994637199033897e-02,4.5238486454381735e-02,-1.4423312365341562e-01,0.0000000000000000e+00,-6.6453642956892170e-02,9.8994637199033897e-02,6.6453642956892184e-02,0.0000000000000000e+00,2.9412239305702443e+00,1.9770232245197370e+00,-2.9412239305702443e+00,1.4431997738558451e+00,-4.3844237044260908e+00,-2.9412239305702443e+00,1.4431997738558449e+00,-4.3844237044260916e+00,-2.3577949679981301e-17,-3.0578235764022504e-18,5.6470039476268413e-02,6.4163653864631387e-01,7.4450808775222443e-01,-5.8510798103839079e-04,4.3838385964450506e+00,0.0000000000000000e+00,-9.6420070605050734e-01,1.3877787807814457e-16,3.4225624765948766e-16,3.1456319031046105e-15,6.7867741475845900e-02,-3.0364283796875706e-17
123,1.1125694567109255e+01,3.0901174962480074e+00,2.2382142050222598e-01,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,5.3069246126442244e-17,-9.4502964050490773e-02,4.3120402018345189e-02,-1.3762336606883596e-01,-9.4502964050490829e-02,5.5511151231257827e-17,3.2155202196498828e-17,-9.4502964050490829e-02,4.3120402018345196e-02,-1.3762336606883602e-01,-2.7755575615628914e-17,-6.3438094051454674e-02,9.4502964050490829e-02,6.3438094051454660e-02,0.0000000000000000e+00,2.9628783845579654e+00,1.9915595010640919e+00,-2.9628783845579654e+00,1.4530880798218269e+00,-4.4159664643797933e+00,-2.9628783845579654e+00,1.4530880798218266e+00,-4.4159664643797942e+00,-1.5796665225206749e-17,-6.1639697569757547e-18,5.5157194065024534e-02,6.4937808995192969e-01,7.4796247160970852e-01,-5.9032419516413803e-04,4.4153761401846285e+00,0.0000000000000000e+00,-9.7131888349387352e-01,1.3877787807814457e-16,3.2795195956606963e-16,2.0354088784794539e-15,6.4741789491905913e-02,-3.0537519179563978e-17
124,1.1355346312665992e+01,3.1539023568432909e+00,2.2965174555673684e-01,-2.7200464103316335e-14,2.7200464103316335e-14,0.0000000000000000e+00,5.3090810709234881e-17,-9.0060487313035342e-02,4.1033175969783675e-02,-1.3109366328281902e-01,-9.0060487313035384e-02,4.1633363423443370e-17,2.8621242336254960e-17,-9.0060487313035412e-02,4.1033175969783675e-02,-1.3109366328281907e-01,0.0000000000000000e+00,-6.0455546636406732e-02,9.0060487313035412e-02,6.0455546636406725e-02,0.0000000000000000e+00,2.9840710439437701e+00,2.0057856964877652e+00,-2.9840710439437701e+00,1.4627510878617362e+00,-4.4468221318055079e+00,-2.9840710439437701e+00,1.4627510878617360e+00,-4.4468221318055088e+00,-8.8179569373671972e-18,-9.3510279515063451e-18,5.3811593913032328e-02,6.5691083541340767e-01,7.5143340004046522e-01,-5.9525849483099691e-04,4.4462268733106756e+00,0.0000000000000000e+00,-9.7828534745600493e-01,1.8503717077085943e-16,3.5526413979203819e-16,1.8503717077085944e-15,6.1656939633981583e-02,-3.0690221218922741e-17
125,1.1592814034874618e+01,3.2198580739236760e+00,2.3746772220862589e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.5051782894141707e-17,-8.5640827093434083e-02,3.8963087780346684e-02,-1.2460391487378077e-01,-8.5640827093434083e-02,0.0000000000000000e+00,5.8004180886336110e-18,-8.5640827093434110e-02,3.8963087780346670e-02,-1.2460391487378078e-01,2.7755575615628914e-17,-5.7488285264814525e-02,8.5640827093434110e-02,5.7488285264814538e-02,0.0000000000000000e+00,3.0049327394043530e+00,2.0197896230428354e+00,-3.0049327394043530e+00,1.4722493531307081e+00,-4.4771820925350632e+00,-3.0049327394043530e+00,1.4722493531307079e+00,-4.4771820925350641e+00,-4.7309402894986515e-18,-6.0555012914900064e-18,5.2422975132794002e-02,6.6427056998175416e-01,7.5495574749198435e-01,-6.0006052417560518e-04,4.4765820320108851e+00,0.0000000000000000e+00,-9.8514311636151763e-01,2.3129646346357430e-16,4.5682076253729888e-16,1.2952601953960161e-15,5.8594498435779414e-02,-3.0688714845323983e-17
126,1.1827458088332792e+01,3.2850295282187809e+00,2.3464405345817418e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.7452823679652265e-17,-8.1444469298016714e-02,3.7002114002376171e-02,-1.1844658330039289e-01,-8.1444469298016728e-02,1.3877787807814457e-17,6.5928888241669793e-18,-8.1444469298016742e-02,3.7002114002376171e-02,-1.1844658330039291e-01,1.3877787807814457e-17,-5.4670909701895205e-02,8.1444469298016742e-02,5.4670909701895212e-02,0.0000000000000000e+00,3.0245355250136283e+00,2.0329483671126325e+00,-3.0245355250136283e+00,1.4811617445647411e+00,-4.5056972695783717e+00,-3.0245355250136283e+00,1.4811617445647409e+00,-4.5056972695783726e+00,-3.2769324046132807e-18,-1.1709907151029865e-18,5.1054898856136170e-02,6.7112271028561843e-01,7.5837970684706302e-01,-6.0442857592368782e-04,4.5050928410024458e+00,0.0000000000000000e+00,-9.9158715790099583e-01,3.2381504884900402e-16,4.6490013788281072e-16,2.9605947323337509e-15,5.5692448960296348e-02,-2.7008829145174116e-17
127,1.2060357260430598e+01,3.3497163486433417e+00,2.3289917209780597e-01,-3.1086244689504383e-14,3.1086244689504383e-14,0.0000000000000000e+00,4.3313175580452202e-17,-7.7442190357592366e-02,3.5137230719453648e-02,-1.1257942107704602e-01,-7.7442190357592380e-02,1.3877787807814457e-17,2.9524266272784718e-17,-7.7442190357592422e-02,3.5137230719453641e-02,-1.1257942107704606e-01,1.3877787807814457e-17,-5.1983804096056331e-02,7.7442190357592422e-02,5.1983804096056310e-02,0.0000000000000000e+00,3.0430378107592171e+00,2.0453682643845683e+00,-3.0430378107592171e+00,1.4895623413954373e+00,-4.5326001521546564e+00,-3.0430378107592171e+00,1.4895623413954371e+00,-4.5326001521546573e+00,9.2889535569077147e-19,2.0611345758860262e-18,4.9702197225133547e-02,6.7752047393288606e-01,7.6173133484618505e-01,-6.0833539123250624e-04,4.5319918167634219e+00,0.0000000000000000e+00,-9.9766954637464877e-01,1.8503717077085943e-16,3.6995867523430179e-16,1.2952601953960161e-15,5.2930560949644878e-02,-2.8171563634332098e-17
128,1.2300322230341507e+01,3.4163656663587920e+00,2.3996496991090943e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.9290569623449616e-17,-7.3483576798841779e-02,3.3298521937273069e-02,-1.0678209873611486e-01,-7.3483576798841807e-02,2.7755575615628914e-17,-1.3291579274028003e-17,-7.3483576798841821e-02,3.3298521937273062e-02,-1.0678209873611488e-01,2.7755575615628914e-17,-4.9325984080702545e-02,7.3483576798841821e-02,4.9325984080702552e-02,0.0000000000000000e+00,3.0611462593464545e+00,2.0575236645203265e+00,-3.0611462593464545e+00,1.4977734330589882e+00,-4.5589196924054445e+00,-3.0611462593464545e+00,1.4977734330589880e+00,-4.5589196924054454e+00,2.8765334793057043e-18,7.0564089764842990e-18,4.8315170892024008e-02,6.8370274272293841e-01,7.6514348277881672e-01,-6.1203666520914801e-04,4.5583076557402338e+00,0.0000000000000000e+00,-1.0036225948261279e+00,1.3877787807814457e-16,3.7053664570890370e-16,2.0354088784794539e-15,5.0204960522015563e-02,-2.6423183807162266e-17
