node,s_true,xhat,yhat,delta_norm,gap,slip_phys,vn,vt,rn_MPa,rt_MPa,cone_margin_MPa,soc_res_norm,friction_power,class
10,-1.6095789430015173e-01,1.0241436841450227e+01,9.5818191237892538e+00,5.1970377770083412e-02,-6.0368376963992887e-16,-2.4507092517984624e-03,5.8062996803539017e-16,-6.8984537769981936e-05,4.6092208745969707e+01,2.7655325247321777e+01,2.6004798314716027e-10,7.2404998225917372e-12,-5.4508280830428689e-05,sliding
11,-9.1615760140039804e-02,1.0137423640210059e+01,9.7619752729951106e+00,1.0448261856494387e-01,4.6056908287184228e-16,-2.4887868540873323e-03,-8.1178367115431263e-16,-6.9883736997986939e-05,4.0022887275213648e+01,2.4013732365020250e+01,1.0793854698931682e-10,3.5952216646725627e-12,-4.7947695912489202e-05,sliding
12,2.6401054945144331e-03,9.9960398417582290e+00,1.0006859195280761e+01,4.7330812322430721e-03,1.6610127905856328e-17,-2.5370702211879839e-03,9.7662807828553448e-18,-7.0546322861864046e-05,3.6560928234142871e+01,2.1936556940528455e+01,-4.2732040128612425e-11,9.9095823073118897e-13,-4.4215526525833854e-05,sliding
13,1.0367884856461629e-01,9.8444817271530756e+00,1.0269365550076232e+01,1.4088388844590594e-01,-2.1756807239495028e-16,-2.4803811284763301e-03,5.5079503241337036e-16,-6.9822791869474530e-05,4.0076524361721951e+01,2.4045914617010663e+01,2.2506441155201173e-11,3.8079730661656901e-13,-4.7970082617562595e-05,sliding
14,2.0796022546817694e-01,9.6880596617977339e+00,1.0540296514696543e+01,3.8190781147274984e-02,-3.4142366569935634e-15,-2.4107952455390473e-03,-2.7382566128459761e-16,-6.8217408679809233e-05,3.9026701271977622e+01,2.3416020763235807e+01,-4.9233506160817342e-11,1.3006021595882828e-12,-4.5639435944587302e-05,sliding
15,3.0387244909330624e-01,9.5441913263600409e+00,1.0789483781274990e+01,1.4221582895890203e-01,2.9043787032689330e-15,-2.3614509498215653e-03,-1.1635522189842873e-16,-6.5622448648176298e-05,4.1457647785713540e+01,2.4874588671499790e+01,-7.1665340328763705e-11,6.9407760934506048e-13,-4.6638040506857223e-05,sliding
16,3.9951401164544453e-01,9.4007289825318328e+00,1.1037967849758362e+01,2.3406532376819798e-02,-7.0215730186230136e-16,-2.2917960907204399e-03,-6.9260375650419087e-16,-6.2514460949084449e-05,3.9786772974432530e+01,2.3872063784555358e+01,1.0415845963507309e-10,2.8890028397412002e-12,-4.2638548549532546e-05,sliding
17,4.9589600780715748e-01,9.2561559882892634e+00,1.1288375621188854e+01,1.4375426233984706e-01,-1.7554438891723134e-15,-2.1358633974265877e-03,-1.9888333601530972e-18,-5.7386220055714681e-05,3.7957235728556284e+01,2.2774341437100219e+01,3.3551827982591931e-11,1.1568425146811280e-12,-3.7340953409526131e-05,sliding
18,6.0987657726353817e-01,9.0851851341046928e+00,1.1584505827249981e+01,4.0362174822782725e-02,2.7055577936075783e-16,-1.9574020405770157e-03,-1.5927692243464589e-16,-5.0895782771923838e-05,4.0022407200168956e+01,2.4013444319960570e+01,1.4080470123190025e-10,4.0955083594634519e-12,-3.4919515591840044e-05,sliding
19,7.3653944049306586e-01,8.8951908392604011e+00,1.1913585599068515e+01,1.0466789387664865e-01,-8.5719467588149110e-16,-1.6451853057653611e-03,2.1006417091906648e-16,-4.2149752464792141e-05,4.4741483974466142e+01,2.6844890384253318e+01,4.2636472130652692e-10,1.0837377908216679e-11,-3.2328728132593031e-05,sliding
20,8.4185462006299994e-01,8.7372180699055004e+00,1.2187202461803565e+01,1.3518915615949860e-02,2.0617730613070595e-15,-1.3191375738777224e-03,-2.3401529805210271e-16,-3.2356086611884351e-05,3.0925571007611914e+01,1.8555342604787892e+01,-2.2074431171859032e-10,7.4046704828146407e-12,-1.7153664926677283e-05,sliding
21,9.5306751925951128e-01,8.5703987211107329e+00,1.2476142049601654e+01,1.6417738502685247e-01,-1.1490808304870370e-14,-8.0103661954964551e-04,1.5804110136460187e-16,-1.9697539394237420e-05,5.6033664218210639e+01,3.3620198530576069e+01,3.5031177958444459e-10,1.0479498911075162e-11,-1.8921005285660148e-05,sliding
