node,s_true,xhat,yhat,delta_norm,gap,slip_phys,vn,vt,rn_MPa,rt_MPa,cone_margin_MPa,soc_res_norm,friction_power,class
10,-6.4831490772451983e-02,1.0097247236158678e+01,9.8315628460775208e+00,1.0767378404617566e-01,2.6745775327149802e-15,-2.4522323387254140e-03,2.4485774329343138e-16,-6.7400099627686972e-05,4.1765611935983237e+01,2.5059367161724431e+01,-1.3448797631099296e-10,4.9008884194718248e-12,-4.8257252665914682e-05,sliding
11,3.3373449286271395e-03,9.9949939826070597e+00,1.0008670676468148e+01,1.2399753391593504e-02,-5.0549138459394684e-17,-2.4715491282052758e-03,-6.1065199205963478e-17,-6.7823905916700723e-05,3.9601631299194906e+01,2.3760978779457304e+01,5.9639404526024009e-11,1.7926127599378767e-12,-4.6044639692189561e-05,sliding
12,1.2266346547167428e-01,9.8160048017924879e+00,1.0318689031644116e+01,1.1063116763895352e-01,-6.3743695686981345e-16,-2.4556070800934322e-03,8.6011113595990674e-17,-6.7703298773418507e-05,4.1018505542600273e+01,2.4611103325603509e+01,-4.3346659595044912e-11,9.1235406679198086e-13,-4.7607225188480235e-05,sliding
13,2.1328690299384445e-01,9.6800696455092332e+00,1.0554135628861530e+01,8.2217688647411562e-03,-1.8839435762287027e-15,-2.4458509241664195e-03,1.0598087485702137e-16,-6.6966641073713031e-05,4.0269135280817558e+01,2.4161481168479838e+01,1.0697220886868308e-11,8.2166575311579887e-13,-4.6228949634824741e-05,sliding
14,2.8185574432734684e-01,9.5772163835089792e+00,1.0732282704370162e+01,5.2399599220044668e-02,1.2569214681118082e-15,-2.4045868007366747e-03,3.7079714299004252e-17,-6.6327493162489419e-05,4.0641482783425715e+01,2.4384889670081794e+01,-2.6364688210378517e-11,2.6844097897096128e-13,-4.6211102938868830e-05,sliding
15,3.5276036099222230e-01,9.4708594585116668e+00,1.0916498302202301e+01,4.7577491663037388e-02,2.5634876166247267e-15,-2.3637427484041527e-03,-1.4134682312804845e-16,-6.5487143891505338e-05,3.7761355862788790e+01,2.2656813517761076e+01,-8.7801765857875580e-11,1.8852876031778536e-12,-4.2392285913160650e-05,sliding
16,4.2906070997987689e-01,9.3564089350301849e+00,1.1114732423825082e+01,1.6441003698824494e-01,-3.4683152025186917e-16,-2.2940716712351191e-03,1.2948084444908137e-16,-6.2974139509329555e-05,3.6211740188098737e+01,2.1727044112774465e+01,8.4778406517216354e-11,2.4113801321801352e-12,-3.9092625916663325e-05,sliding
17,4.8538523738313044e-01,9.2719221439253037e+00,1.1261067838587193e+01,5.3035149854241976e-03,-1.9637069748057456e-15,-2.1752391201151208e-03,-7.6255729263344490e-18,-5.9844352064576018e-05,4.2376412368561205e+01,2.5425847421112387e+01,2.4336088699783431e-11,2.0732394459532804e-12,-4.3474096131692624e-05,sliding
18,5.5833872572175935e-01,9.1624919114173604e+00,1.1450606561175027e+01,4.4952516027912844e-02,1.5300261058115439e-15,-2.0900040217161379e-03,2.1848706654656325e-16,-5.7276328235714567e-05,4.3499336250130945e+01,2.6099601750064814e+01,1.3752554650636739e-11,1.5507011051958796e-12,-4.2711124475946936e-05,sliding
19,6.1876017188745269e-01,9.0718597421688205e+00,1.1607586083113679e+01,1.3759849315651967e-01,-3.3328374782204406e-16,-2.0054673199595553e-03,-9.3416722653835021e-17,-5.5144181419222045e-05,3.8852553841736359e+01,2.3311532304979767e+01,6.2048144400250749e-11,1.7518287205871537e-12,-3.6728439045310278e-05,sliding
20,6.4178353037296221e-01,9.0373247044405574e+00,1.1667402523100341e+01,1.1465868466778421e-01,5.6972004160294496e-16,-1.9068392494113735e-03,-1.8878331515224944e-16,-5.1416269100743876e-05,3.7637185509710434e+01,2.2582311305725849e+01,1.0041034670393856e-10,3.2294917132471113e-12,-3.3174234143199171e-05,sliding
21,6.9343974953522136e-01,8.9598403756971674e+00,1.1801609317274261e+01,4.7365924101420383e-02,2.3438770694266250e-15,-1.8134692965509286e-03,3.7386340225910308e-16,-4.7283693025337029e-05,3.9773487380088810e+01,2.3864092428137226e+01,-8.3939966089019435e-11,3.2177947161751235e-12,-3.2239497734294584e-05,sliding
22,8.1175023122632295e-01,8.7823746531605149e+00,1.2108988965309663e+01,3.6223628797396448e-02,1.3266297782532632e-15,-1.5210415630019882e-03,5.0337473989428561e-16,-3.8364605104136184e-05,4.0214216276799540e+01,2.4128529765901000e+01,1.7872281432573800e-10,4.7209525074174285e-12,-2.6448043320348209e-05,sliding
23,9.0643885985270245e-01,8.6403417102209463e+00,1.2354997238829528e+01,1.0130570535396136e-02,8.0317696937726168e-16,-1.2230003469055498e-03,-2.1017597926810405e-16,-3.0075111053679733e-05,3.7077026446374390e+01,2.2246215867986628e+01,-1.6199308561226644e-10,3.7746180746476974e-12,-1.9115926078680862e-05,sliding
24,9.8625830200477216e-01,8.5206125469928420e+00,1.2562374232688313e+01,5.0521321287585748e-02,-4.4085938478185693e-16,-8.1302650901107635e-04,-1.6926428791572135e-16,-1.9838753087744067e-05,1.9754918561368186e+01,1.1852951136771635e+01,4.9276138724962948e-11,1.9183667283996398e-12,-6.7185077418145087e-06,sliding
